Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed
2004,"Saint Peter's",69.9446,92,68.1246,89,106.856,61,107.428,82,106.017,276,108.36,268,-0.932732,164,NULL
2004,"Sam Houston St.",74.1958,11,70.9232,21,97.3655,245,96.9491,263,104.75,251,108.469,272,-11.5194,273,NULL
2004,Samford,60.7337,315,59.0464,319,98.5541,220,98.4126,239,108.521,305,107.721,257,-9.30799,255,NULL
2004,"San Diego",71.1164,48,70.2544,27,95.0784,272,99.6493,217,113.214,325,111.771,312,-12.1213,279,NULL
2004,"San Diego St.",68.4167,145,67.203,121,101.512,152,104.755,119,103.099,206,99.9828,110,4.77217,110,NULL
2004,"San Francisco",66.8917,198,65.4185,191,95.5726,268,99.7956,214,101.985,178,101.089,133,-1.29388,172,NULL
2004,"San Jose St.",62.7501,309,61.3293,307,94.3929,280,98.6931,234,106.894,289,105.896,227,-7.20263,244,NULL
2004,"Santa Clara",63.9464,291,61.7873,301,99.9756,181,101.509,178,102.867,200,101.348,139,0.161605,153,NULL
2004,"Savannah St.",73.1995,19,71.1914,15,82.0067,322,84.7866,320,107.335,295,108.544,274,-23.7577,315,NULL
2004,"Seton Hall",67.1571,192,66.1769,166,106.745,64,111.199,42,95.2276,46,93.5699,24,17.629,27,8
2004,Siena,69.7025,100,67.4699,117,99.4787,194,100,210,102.445,188,105.432,207,-5.43175,220,NULL
2004,SMU,64.4886,275,62.8054,285,99.0083,204,104.682,121,104.91,256,103.13,170,1.55252,136,NULL
2004,"South Alabama",65.342,254,63.3102,273,99.9387,184,102.739,154,104.222,240,105.914,228,-3.17552,186,NULL
2004,"South Carolina",67.4431,186,66.1339,169,104.19,96,110.845,46,92.544,18,94.2486,31,16.596,30,10
2004,"South Carolina St.",67.4161,187,65.801,178,102.353,126,100.344,204,96.9256,79,105.998,229,-5.65376,223,NULL
2004,"South Florida",65.4634,249,63.8918,249,93.7911,289,99.3889,221,105.058,260,104.308,186,-4.91892,213,NULL
2004,"Southeast Missouri St.",65.698,239,63.8499,251,107.044,54,107.067,87,110.389,316,112.456,318,-5.38933,219,NULL
2004,"Southeastern Louisiana",70.1113,86,66.4917,150,102.995,109,100.931,192,98.8479,108,104.829,193,-3.89843,193,NULL
2004,Southern,70.8161,58,68.3772,84,98.1287,230,96.1117,275,98.701,103,109.591,288,-13.4795,290,NULL
2004,"Southern Illinois",66.8358,201,65.7203,183,106.701,66,108.685,70,94.0296,30,94.3307,32,14.3539,45,9
2004,"Southern Miss",66.2738,223,64.4191,226,94.939,276,100.306,206,101.901,177,101.643,145,-1.33758,174,NULL
2004,"Southern Utah",63.752,294,62.783,286,98.6875,217,100.264,208,111.152,319,109.975,294,-9.71085,260,NULL
2004,"Southwest Missouri St.",64.1553,283,63.4879,266,101.837,139,105.191,112,97.2077,85,98.5461,84,6.64523,92,NULL
2004,"St. Bonaventure",70.5846,69,69.4538,50,95.5757,267,100.249,209,111.98,322,109.535,286,-9.28675,254,NULL
2004,"St. Francis NY",70.8247,57,68.8963,59,100.25,177,97.5265,256,98.0835,95,104.709,191,-7.18234,241,NULL
2004,"St. Francis PA",65.7665,235,63.9656,246,101.867,137,99.8502,212,106.4,282,110.916,301,-11.0656,268,NULL
2004,"St. John's",66.4428,215,65.3351,194,92.2385,294,98.097,245,105.563,266,102.912,165,-4.81464,211,NULL
2004,Stanford,67.1679,191,64.4998,222,110.198,23,112.228,32,90.3565,4,89.1711,5,23.0568,12,1
2004,"Stephen F. Austin",67.1462,193,63.6961,259,102.209,127,99.1463,228,91.4385,11,97.6762,69,1.47013,139,NULL
2004,Stetson,68.4517,142,65.4444,190,96.6066,256,95.1976,285,105.727,270,106.828,245,-11.6305,274,NULL
2004,"Stony Brook",64.652,268,64.2978,234,94.903,277,95.1059,286,102.296,184,109.504,285,-14.3976,296,NULL
2004,Syracuse,67.6907,177,66.2186,163,106.982,56,111.069,45,98.2358,99,95.3779,38,15.6907,36,5
2004,TCU,67.9756,165,66.3699,153,98.1602,227,102.428,162,103.329,212,102.197,157,0.230992,152,NULL
2004,Temple,61.7723,311,60.4371,311,103.754,99,108.373,74,103.134,208,101.541,141,6.83116,91,NULL
2004,Tennessee,68.5425,140,66.7057,139,104.228,95,108.839,68,104.229,241,100.944,129,7.89502,88,NULL
2004,"Tennessee Martin",71.0492,51,69.1596,58,98.7289,216,99.24,227,107.327,294,107.841,261,-8.60105,251,NULL
2004,"Tennessee St.",68.9678,127,66.5693,146,100.915,164,103.211,150,113.787,326,113.257,320,-10.0463,262,NULL
2004,"Tennessee Tech",70.3114,74,67.9992,94,105.048,85,103.935,136,110.13,315,110.419,299,-6.48403,230,NULL
2004,Texas,68.3913,147,65.1866,200,111.062,19,113.481,21,96.5963,70,93.1471,21,20.3341,17,3
2004,"Texas A&M",69.1298,121,67.1056,126,101.891,135,104.807,118,108.973,306,109.122,283,-4.31545,201,NULL
2004,"Texas A&M Corpus Chris",69.892,94,67.868,99,100.346,173,101.875,171,102.59,191,107.01,248,-5.13477,217,NULL
2004,"Texas Pan American",70.0392,90,68.293,86,95.0121,274,94.7784,290,102.984,202,102.984,169,-8.20564,250,NULL
2004,"Texas Southern",72.0969,28,69.5066,47,90.8829,303,87.4435,316,92.9441,20,102.84,163,-15.3969,298,NULL
2004,"Texas St.",66.306,222,63.3553,271,101.925,134,101.22,183,105.636,267,110.653,300,-9.43326,257,NULL
2004,"Texas Tech",69.2375,114,67.144,123,105.754,76,110.153,59,96.1834,61,94.0599,30,16.0926,34,8
2004,"The Citadel",67.2026,190,63.5002,263,83.7701,319,86.1761,319,107.951,299,110.311,298,-24.1349,318,NULL
2004,Toledo,71.782,35,69.8624,36,106.624,68,108.757,69,104.181,238,103.579,177,5.1777,104,NULL
2004,Towson,66.1573,227,64.5854,219,91.9631,295,94.2902,292,104.306,245,106.443,237,-12.1528,281,NULL
2004,"Troy St.",71.3074,45,68.0826,90,115.312,3,113.387,23,101.506,167,105.364,204,8.02236,86,NULL
2004,Tulane,69.4384,108,67.1115,125,93.9177,286,97.6307,254,101.265,160,103.453,176,-5.82211,225,NULL
2004,Tulsa,68.4099,146,67.3568,119,98.0684,232,101.729,173,103.024,203,101.623,144,0.105145,155,NULL
2004,UAB,72.3976,27,70.7046,23,102.861,113,106.371,95,92.4884,17,91.9116,14,14.4594,44,9
2004,"UC Irvine",62.7148,310,61.8833,299,98.9608,206,101.14,186,104.288,243,105.513,209,-4.373,204,NULL
2004,"UC Riverside",66.2385,225,65.1164,204,99.8996,185,101.656,177,104.977,258,105.379,205,-3.723,191,NULL
2004,"UC Santa Barbara",64.4356,278,63.4679,267,101.357,155,101.667,176,96.8294,77,97.9395,73,3.72753,122,NULL
2004,UCF,65.9135,232,62.721,287,106.6,69,103.633,145,94.4578,35,97.8035,71,5.82918,98,14
2004,UCLA,65.994,230,63.4999,264,98.8784,210,102.25,166,104.02,237,100.87,126,1.38067,141,NULL
2004,UMBC,63.7304,295,63.3356,272,93.9541,285,93.7291,293,99.5867,120,106.393,234,-12.6634,285,NULL
2004,UMKC,68.2278,152,66.067,172,106.912,58,105.26,110,101.629,172,104.511,188,0.749041,148,NULL
2004,"UNC Asheville",67.6412,181,65.4036,192,91.265,301,92.9555,297,106.44,284,110.182,297,-17.2265,305,NULL
2004,"UNC Greensboro",71.4225,41,67.3086,120,100.787,168,101.679,174,104.992,259,108.392,270,-6.71311,234,NULL
2004,"UNC Wilmington",63.1906,306,60.1105,313,96.4096,261,98.2089,243,93.0236,21,94.4769,33,3.73198,121,NULL
2004,UNLV,69.1269,122,69.1613,57,106.191,74,110.351,54,102.095,181,100.365,118,9.98586,70,NULL
2004,USC,73.165,20,70.611,25,100.646,171,104.277,130,105.547,265,101.612,143,2.66533,130,NULL
2004,"UT Arlington",68.5764,138,65.722,182,103.296,106,103.488,147,102.557,190,108.078,263,-4.59051,208,NULL
2004,Utah,60.5415,317,59.267,317,107.237,50,110.026,62,95.6864,50,95.1873,36,14.839,40,11
2004,"Utah St.",59.0129,323,58.063,322,115.435,2,115.84,12,96.8278,76,100.636,123,15.2032,37,NULL
2004,UTEP,69.1931,118,68.6573,69,109.066,27,111.176,43,96.9506,80,96.667,54,14.5091,43,13
2004,UTSA,70.8924,55,68.8797,60,99.4181,196,98.0201,247,100.561,146,105.56,211,-7.53956,248,16
2004,Valparaiso,71.0653,50,69.4589,49,101.053,161,100.308,205,99.7763,126,99.4266,101,0.881225,146,15
2004,Vanderbilt,67.6649,179,65.74,179,108.74,34,112.729,28,95.7786,52,93.7684,26,18.9602,21,6
2004,VCU,67.7819,174,64.642,216,103.474,103,104.824,116,93.4643,24,96.0897,49,8.73412,81,13
2004,Vermont,65.3487,253,64.3586,230,101.482,153,100.742,197,94.9759,43,102.041,154,-1.29931,173,15
2004,Villanova,66.3693,219,65.334,195,104.421,94,110.268,56,101.86,175,98.3796,78,11.8881,50,NULL
2004,Virginia,71.9801,29,68.8402,62,102.778,116,109.412,64,103.84,231,99.4978,102,9.91389,71,NULL
2004,"Virginia Tech",68.0462,161,66.6382,142,97.2261,249,101.221,182,99.1309,115,98.5473,85,2.67382,129,NULL
2004,VMI,66.1288,229,64.421,224,82.5908,320,82.8124,322,103.545,217,107.478,254,-24.666,321,NULL
2004,Wagner,68.1613,155,66.1731,167,97.5569,241,95.2664,281,102.719,196,107.055,249,-11.7886,275,NULL
2004,"Wake Forest",73.3755,18,70.5763,26,112.143,10,120.827,2,101.52,168,98.4588,79,22.3686,15,4
2004,Washington,75.2038,7,73.6356,2,107.43,49,111.976,34,103.576,221,100.871,127,11.1048,59,8
2004,"Washington St.",59.5324,322,56.7658,324,96.5171,260,100.58,200,100.133,131,97.2225,64,3.35734,126,NULL
2004,"Weber St.",64.0941,286,62.0455,295,104.931,88,105.527,105,104.659,250,106.435,235,-0.908412,163,NULL
2004,"West Virginia",63.9406,292,62.2442,293,100.976,162,105.308,109,102.641,192,100.21,115,5.09749,105,NULL
2004,"Western Carolina",71.9491,31,68.2344,88,96.6123,255,97.5289,255,101.149,157,104.518,189,-6.98911,237,NULL
2004,"Western Illinois",69.8195,97,67.6581,108,93.8764,288,95.3241,280,111.892,321,112.445,317,-17.1207,304,NULL
2004,"Western Kentucky",67.9833,164,66.5311,148,107.824,42,110.839,47,104.763,252,106.786,243,4.0527,117,NULL
2004,"Western Michigan",68.5844,137,65.955,173,114.447,7,114.773,16,95.4194,47,97.3126,65,17.4602,28,11
2004,"Wichita St.",67.25,189,66.2193,162,105.702,78,109.211,66,95.7521,51,97.3239,66,11.8874,51,NULL
2004,"William & Mary",70.4421,72,68.0578,92,101.113,159,104.812,117,108.114,300,111.473,310,-6.66115,233,NULL
2004,Winthrop,64.664,267,63.1718,275,100.93,163,99.4368,220,99.841,128,105.727,216,-6.28999,227,NULL
2004,Wisconsin,61.0506,314,60.4638,310,111.555,13,114.662,18,92.21,15,90.0084,8,24.6539,8,6
2004,Wofford,74.0222,12,71.0386,19,95.5132,269,98.1244,244,109.574,312,111.306,308,-13.1813,289,NULL
2004,"Wright St.",64.8389,265,63.4202,269,102.43,124,103.685,144,103.966,233,104.847,195,-1.16184,170,NULL
2004,Wyoming,68.5858,136,68.2696,87,101.592,148,104.484,124,100.61,149,99.8136,106,4.67053,112,NULL
2004,Xavier,65.5635,246,64.1432,241,106.987,55,110.761,48,94.5174,36,92.9239,18,17.837,26,7
2004,Yale,65.3833,250,63.1637,276,98.1431,229,99.315,225,100.195,133,103.325,174,-4.0097,195,NULL
2004,"Youngstown St.",68.1359,157,67.6942,107,95.0187,273,97.1036,261,105.984,275,105.27,201,-8.16652,249,NULL
