Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2005,"Air Force",54.1908,21,16.8084,4,26.5861,322,27.3844,319
2005,Akron,51.7617,58,19.5755,72,31.2565,250,36.515,163
2005,Alabama,55.5828,8,19.3183,63,35.084,111,43.8037,24
2005,"Alabama A&M",44.9438,306,20.3053,108,31.3663,248,40.5743,70
2005,"Alabama St.",42.1263,324,23.2256,264,33.1179,197,42.3077,42
2005,Albany,49.6603,153,22.2281,223,34.4209,142,39.8777,79
2005,"Alcorn St.",41.9182,326,27.1698,329,30.5221,269,39.5708,86
2005,American,51.0963,85,22.0845,216,31.9758,230,31.9601,274
2005,"Appalachian St.",50.4356,113,21.0951,157,31.9751,231,29.3715,310
2005,Arizona,53.3703,28,20.6708,125,40.0481,15,30.9091,290
2005,"Arizona St.",51.1135,84,20.5317,115,36.7247,60,41.8251,52
2005,Arkansas,51.0638,87,20.5787,119,37.1808,49,37.3522,139
2005,"Arkansas Little Rock",49.6892,150,22.3459,229,33.0769,198,40.8702,65
2005,"Arkansas Pine Bluff",41.7135,328,23.8568,282,29.1732,296,28.6517,316
2005,"Arkansas St.",49.5823,157,20.8182,138,36.9318,54,37.2108,146
2005,Army,45.8228,287,23.7787,276,20.9073,330,30.0422,303
2005,Auburn,49.4147,164,20.6307,121,32.3463,223,32.107,270
2005,"Austin Peay",49.0047,182,21.2331,165,31.2412,252,35.8899,182
2005,"Ball St.",49.6013,155,18.3844,29,35.3003,103,38.0066,125
2005,Baylor,51.1191,83,24.1967,298,32.2923,224,36.5343,161
2005,Belmont,51.4303,70,20.7269,131,26.993,319,33.671,241
2005,"Bethune Cookman",49.2979,171,22.8603,251,27.4751,315,32.1123,268
2005,Binghamton,45.3459,296,20.9579,145,34.2723,146,32.7673,259
2005,"Birmingham Southern",50.6522,103,21.3998,175,33.39,188,46.4493,9
2005,"Boise St.",50,134,21.5514,186,34.9645,119,30.7294,294
2005,"Boston College",49.2289,177,20.0465,97,41.3033,3,42.8232,36
2005,"Boston University",47.2894,249,18.9205,47,34.4361,141,36.3161,165
2005,"Bowling Green",54.5615,16,22.4224,232,30.0971,279,36.8458,157
2005,Bradley,48.0757,224,22.6923,244,35.0495,114,35.8163,185
2005,Brown,48.6496,194,20.7932,136,28.7391,302,39.5003,88
2005,Bucknell,51.2934,77,23.8151,279,31.4054,247,42.3975,39
2005,Buffalo,50.7202,101,21.4952,182,36.11,74,36.8827,155
2005,Butler,53.4524,26,16.7182,3,22.6428,328,32.5397,263
2005,BYU,47.4206,247,21.9445,208,32.5245,222,32.4074,264
2005,"Cal Poly",48.2903,212,23.4853,269,29.2929,294,34.0544,231
2005,"Cal St. Fullerton",50.2771,120,18.5632,35,35.339,102,22.2166,330
2005,"Cal St. Northridge",50.0301,132,22.8414,249,35.495,97,41.3253,57
2005,California,48.236,216,21.3331,173,33.7598,167,35.8881,183
2005,Campbell,45.0296,302,26.4699,327,36.6683,62,33.1139,253
2005,Canisius,49.1977,178,18.5441,34,29.6279,290,30.9456,288
2005,Centenary,47.7372,235,23.9878,288,29.8818,286,34.6715,216
2005,"Central Connecticut",50.5929,105,21.5532,187,37.2144,46,34.4532,219
2005,"Central Michigan",48.2795,214,24.9566,315,32.5955,217,34.9719,208
2005,"Charleston Southern",47.7032,236,23.6169,271,29.9178,285,29.9647,304
2005,Charlotte,49.7453,149,18.2785,28,36.1259,73,41.313,58
2005,Chattanooga,49.0591,179,24.8141,312,38.3619,31,42.8293,35
2005,"Chicago St.",47.8934,232,20.4189,110,31.9084,233,37.3272,141
2005,Cincinnati,49.5305,159,18.818,41,38.7439,28,45.8007,13
2005,Clemson,49.574,158,24.0199,290,37.7538,37,38.3919,113
2005,"Cleveland St.",48.1735,221,24.0922,292,34.822,128,37.0624,151
2005,"Coastal Carolina",48.3882,203,20.1816,101,31.8395,235,30.1974,298
2005,Colgate,49.0526,180,21.9331,206,30.517,270,27.579,318
2005,"College of Charleston",47.2839,250,19.2508,60,33.9605,157,32.5935,262
2005,Colorado,49.3019,170,19.6566,75,33.2133,194,34.3805,221
2005,"Colorado St.",50.9349,92,23.7147,275,33.9806,155,44.6522,17
2005,Columbia,49.25,174,25.5992,322,33.1836,196,36.2857,166
2005,Connecticut,50.1603,124,20.9825,147,42.4579,2,41.2927,60
2005,"Coppin St.",42.5625,323,21.9331,207,34.0681,151,43.002,33
2005,Cornell,51.4005,73,22.1656,218,30.1816,277,31.0371,286
2005,Creighton,53.2692,30,18.4214,30,30.9502,261,36.2637,168
2005,Dartmouth,47.6263,239,21.8564,201,27.7023,312,30.0919,301
2005,Davidson,50.7803,98,21.9891,210,35.5309,95,35.9551,179
2005,Dayton,48.3892,202,20.1934,103,33.435,186,33.4407,246
2005,Delaware,48.3373,206,24.0999,294,31.3454,249,35.2732,200
2005,"Delaware St.",48.8013,188,22.0473,214,33.5471,177,42.0189,46
2005,Denver,52.6691,40,19.2545,61,30.3236,272,36.0025,177
2005,DePaul,49.2816,172,18.6566,37,38.3974,30,34.0805,229
2005,Detroit,47.4486,244,21.2806,170,40.8,7,35.1226,205
2005,Drake,47.5064,242,22.6504,242,37.0206,51,46.4194,10
2005,Drexel,50,134,17.6821,16,30.7959,262,41.9416,47
2005,Duke,52.1149,49,18.9495,49,37.3077,42,42.8721,34
2005,Duquesne,46.9087,264,20.2313,105,35.1674,110,26.7158,322
2005,"East Carolina",42.7458,320,22.9266,255,35.8733,81,39.661,84
2005,"East Tennessee St.",49.8443,144,21.8461,200,32.6407,216,30.7596,292
2005,"Eastern Illinois",50.1397,127,22.8898,253,34.5528,138,37.1508,148
2005,"Eastern Kentucky",52.425,42,21.1462,160,33.7669,166,30.9509,287
2005,"Eastern Michigan",49.3382,167,21.0504,153,31.6521,243,51.2905,2
2005,"Eastern Washington",47.8276,233,23.8665,284,28.9014,300,33.9744,234
2005,Elon,46.3763,278,22.6485,241,29.1953,295,36.3697,164
2005,Evansville,52.7705,38,19.6657,76,28.5494,305,35.7236,187
2005,Fairfield,47.1933,255,18.9436,48,33.7177,170,32.8125,256
2005,"Fairleigh Dickinson",50.5222,110,19.8251,81,34.7422,133,32.846,255
2005,FIU,48.2973,211,26.2686,325,37.6263,40,47.5442,6
2005,Florida,55.1685,11,20.2719,106,35.9577,76,40.8909,64
2005,"Florida A&M",47.2727,251,24.0997,293,36.6526,66,39.1515,96
2005,"Florida Atlantic",49.5885,156,22.4517,233,35.9182,79,35.2734,199
2005,"Florida St.",50.7444,99,23.2488,266,31.0066,258,37.531,138
2005,Fordham,48.3713,205,24.6678,310,35.5847,92,34.9186,210
2005,"Fresno St.",50.0592,130,22.1505,217,33.4895,183,35.2071,201
2005,Furman,51.8736,54,22.3013,226,31.8432,234,29.7575,306
2005,"Gardner Webb",48.8309,186,21.3624,174,35.9865,75,30.9352,289
2005,"George Mason",50.9124,93,17.8692,20,32.8699,207,39.7202,82
2005,"George Washington",52.2286,46,20.8542,139,37.0038,52,39.6,85
2005,Georgetown,53.0574,35,21.8872,203,35.6053,90,30.0803,302
2005,Georgia,44.6959,308,22.4616,234,31.6724,242,38.3784,114
2005,"Georgia Southern",47.3019,248,19.8853,84,33.644,174,36.2563,169
2005,"Georgia St.",49.9385,140,18.8828,43,31.0174,256,29.3973,309
2005,"Georgia Tech",50.293,119,20.9278,143,34.8936,122,37.2403,145
2005,Gonzaga,54.8207,14,19.3206,64,38.9796,23,46.8548,8
2005,"Grambling St.",46.7656,270,21.0848,155,30.5442,268,30.7458,293
2005,"Green Bay",51.0541,88,19.8918,85,28.7112,303,34.1532,228
2005,Hampton,48.3167,209,24.5036,307,36.3504,72,43.0175,32
2005,Hartford,43.1354,318,21.9208,204,33.5066,180,26.5306,324
2005,Harvard,47.679,237,24.3603,303,34.6561,135,35.2785,198
2005,Hawaii,49.0047,182,19.0691,55,36.4031,71,27.986,317
2005,"High Point",48.5417,198,22.5985,237,35.7076,89,38.0357,124
2005,Hofstra,51.3537,75,20.4379,112,35.7785,84,37.1395,149
2005,"Holy Cross",49.971,137,20.5702,118,37.128,50,36.6956,159
2005,Houston,47.2237,254,17.5529,14,33.9127,160,31.5681,278
2005,Howard,43.3011,316,21.6374,191,32.7532,212,31.9855,273
2005,Idaho,45.0664,300,19.4405,66,33.5425,178,27.198,321
2005,"Idaho St.",44.2222,311,21.6517,193,29.3229,293,41.3333,55
2005,Illinois,55.9787,5,16.5842,2,34.6693,134,28.8308,314
2005,"Illinois Chicago",48.1728,222,18.9055,45,37.5066,41,34.2857,225
2005,"Illinois St.",51.6589,66,21.6278,190,31.4116,246,36.8281,158
2005,Indiana,48.284,213,19.6693,77,32.5813,219,39.0983,98
2005,"Indiana St.",44.5231,309,19.4664,68,27.6049,313,39.0154,99
2005,Iona,48.7721,190,21.5099,183,34.4588,140,41.462,53
2005,Iowa,51.6658,65,20.6017,120,32.5285,221,40.6881,66
2005,"Iowa St.",46.8506,266,18.9825,52,33.801,165,35.1728,202
2005,IPFW,47.7763,234,23.8477,281,31.9917,228,32.345,266
2005,IUPUI,50.9452,91,17.1245,6,34.979,118,30.8996,291
2005,"Jackson St.",42.0932,325,23.6535,273,34.8315,126,34.7901,213
2005,Jacksonville,50.3997,116,24.2074,300,30.9753,259,40.04,78
2005,"Jacksonville St.",49.465,163,22.5436,236,30.6982,265,35.9486,180
2005,"James Madison",45.4796,293,25.356,318,33.7299,169,39.6825,83
2005,Kansas,53.4442,27,20.8887,141,35.5745,93,38.5392,111
2005,"Kansas St.",49.2292,176,18.7052,38,33.9633,156,37.6676,132
2005,"Kent St.",50.1438,126,20.3261,109,34.7644,132,33.832,237
2005,Kentucky,52.0619,52,18.8303,42,35.3591,101,37.5773,137
2005,"La Salle",47.5066,241,20.5661,116,27.3146,316,33.2677,250
2005,Lafayette,46.1769,282,23.9732,287,28.8024,301,37.766,128
2005,Lamar,48.1924,220,19.9259,88,33.9178,159,43.2537,30
2005,Lehigh,44.3609,310,20.7754,133,30.32,273,40.6699,67
2005,Liberty,46.5291,274,22.2838,225,34.913,121,40.406,76
2005,Lipscomb,48.8186,187,22.6061,239,35.2693,106,36.2752,167
