Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2018,Wake Forest,51.54197601,213,17.54244232,229,27.74133083,131,39.00628212,291
2018,Washington,50.68078669,166,21.12001976,33,33.27674024,327,34.39233485,208
2018,Washington St.,53.47917765,286,16.40978364,291,31.22130395,286,28.51871376,56
2018,Weber St.,50,127,15.92807005,310,26.71232877,83,31.70731707,133
2018,West Virginia,49.8980632,124,23.3529215,2,30.12718601,242,44.13863405,338
2018,Western Carolina,54.38596491,307,20.90727693,40,32.53012048,316,36.08187135,235
2018,Western Illinois,51.18323191,192,14.49695133,344,27.16049383,102,29.34415145,71
2018,Western Kentucky,49.40159574,95,17.92933562,207,29.27366104,205,23.93617021,6
2018,Western Michigan,54.05727924,298,19.64645979,95,27.30964467,107,33.65155131,188
2018,Wichita St.,49.4276795,97,16.2904777,298,22.59933775,10,33.24661811,174
2018,William & Mary,56.77966102,343,14.42114782,346,25.35353535,44,32.37288136,153
2018,Winthrop,49.69604863,112,18.64033033,160,27.09163347,99,32.15805471,147
2018,Wisconsin,51.17816092,191,18.3660846,176,27.65306122,124,30.22988506,100
2018,Wofford,53.34319527,284,18.73705072,152,27.07292707,97,34.02366864,200
2018,Wright St.,48.30188679,48,21.0396708,37,25.39267016,45,29.86522911,88
2018,Wyoming,51.02354145,185,19.0841045,125,25.71669477,53,37.76867963,268
