Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2003,Tulane,47.7051,88,21.5967,158,35.711,258,30.0631,38
2003,Tulsa,44.6134,11,20.3429,227,33.2013,137,32.1134,68
2003,UAB,49.6743,180,27.7903,1,37.5527,295,46.0369,303
2003,"UC Irvine",48.5724,129,22.7393,97,31.1222,51,41.6435,263
2003,"UC Riverside",53.1175,293,21.4898,166,36.1053,269,41.9664,268
2003,"UC Santa Barbara",47.4149,80,21.8888,135,31.7183,66,37.831,191
2003,UCF,48.4271,122,22.4284,111,29.233,17,38.3545,201
2003,UCLA,50.2746,203,18.6261,296,34.1732,185,34.6513,117
2003,UMBC,49.7657,183,21.2074,184,34.1592,184,38.0187,194
2003,UMKC,53.6192,299,20.1692,242,38.1781,306,37.5304,183
2003,"UNC Asheville",51.9504,264,18.1581,306,37.4401,292,37.1639,173
2003,"UNC Greensboro",51.2552,244,21.1892,185,37.0094,283,36.5212,156
2003,"UNC Wilmington",45.9593,35,25.2996,8,33.2072,138,34.67,118
2003,UNLV,51.1023,231,24.6022,23,34.1429,182,36.97,167
2003,USC,50.8762,223,24.014,43,35.239,235,40.0226,234
2003,"UT Arlington",47.5741,85,21.2743,180,32.1101,85,28.3693,19
2003,Utah,45.9631,36,20.2343,235,29.7533,26,44.3738,294
2003,"Utah St.",49.2063,156,20.0913,244,28.5049,10,29.0159,24
2003,UTEP,51.2031,238,16.8112,324,32.5772,104,33.7441,96
2003,UTSA,48.3146,115,19.5362,272,33.0654,127,40.6477,241
2003,Valparaiso,49.0947,150,23.1422,82,31.0638,50,37.7791,190
2003,Vanderbilt,50.1188,198,22.0783,128,33.9187,174,34.0855,103
2003,VCU,43.7899,5,19.9777,249,34.2342,190,32.9658,86
2003,Vermont,47.9254,100,19.7767,260,28.0545,6,28.202,14
2003,Villanova,50,193,23.7494,54,33.4123,149,42.5089,274
2003,Virginia,49.0461,148,18.0574,311,33.8821,171,34.8702,124
2003,"Virginia Tech",49.6497,177,19.9341,254,38.0505,304,33.9171,99
2003,VMI,48.8911,140,20.3905,223,35.1379,231,42.6614,279
2003,Wagner,51.8549,261,21.7925,142,32.6336,109,30.551,48
2003,"Wake Forest",45.8085,30,19.481,275,31.3887,59,31.8551,67
2003,Washington,49.5544,168,23.4936,64,38.2664,309,42.1388,271
2003,"Washington St.",52.3839,276,19.6743,265,36.0533,266,40.8406,246
2003,"Weber St.",51.6318,256,23.116,83,30.9917,48,31.6502,64
2003,"West Virginia",49.4069,160,21.2924,178,37.9779,302,30.1305,40
2003,"Western Carolina",52.9049,291,20.8448,205,36.6831,279,39.0704,214
2003,"Western Illinois",54.5393,317,20.4204,221,35.6849,257,32.885,84
2003,"Western Kentucky",47.5154,82,22.7888,95,33.1683,136,33.8358,97
2003,"Western Michigan",47.6834,87,26.6296,2,32.7612,115,44.4015,295
2003,"Wichita St.",50.8031,222,19.9474,253,30.2957,34,33.9084,98
2003,"William & Mary",50.0617,194,17.1112,322,32.2791,95,25.6474,7
2003,Winthrop,47.4009,79,22.5894,101,33.1661,135,38.7914,210
2003,Wisconsin,47.8806,97,21.7457,144,28.7849,12,24.4776,3
2003,Wofford,51.6745,259,20.9431,197,38.0202,303,35.566,134
2003,"Wright St.",53.2859,295,19.9528,252,35.2702,237,37.8726,192
2003,Wyoming,50.2831,204,18.1935,305,27.507,3,33.1823,88
2003,Xavier,46.1207,43,19.5918,270,32.4109,100,22.5659,1
2003,Yale,48.7612,133,21.9704,132,29.8591,27,31.1769,58
2003,"Youngstown St.",49.6099,174,21.4108,171,34.9748,225,48.4397,317
