Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2018,Elon,52.30078563,110,16.6725219,60,21.68224299,335,24.01795735,350
2018,Evansville,48.73458793,268,20.87153795,319,24.06015038,305,34.39325114,145
2018,FIU,47.16006885,321,15.6381571,26,25.82897033,265,36.48881239,87
2018,Fairfield,51.39372822,153,17.35340035,104,24.40816327,302,30.91090095,252
2018,Fairleigh Dickinson,49.82638889,212,19.19906914,235,30.24154589,125,30.78703704,256
2018,Florida,50.70217918,179,14.21140529,6,28.85220126,171,32.59079903,201
2018,Florida A&M,47.2410203,320,19.53214934,259,27.60330579,213,32.06663196,215
2018,Florida Atlantic,43.83761682,346,18.25514216,165,28.50719424,185,28.97196262,299
2018,Florida Gulf Coast,55.26864893,23,19.4905021,257,31.25590179,91,33.38549817,171
2018,Florida St.,53.2,79,17.82773366,138,32.2528363,62,36.98823529,76
2018,Fordham,47.94642857,298,18.48880374,177,18.8268685,350,26.9047619,331
2018,Fort Wayne,52.94608116,86,15.63302067,25,25.58356676,271,31.68426904,229
2018,Fresno St.,54.46107784,39,17.35096545,103,26.625387,243,38.44311377,51
2018,Furman,54.94357872,28,16.5172657,50,26.88372093,238,28.15690489,312
2018,Gardner Webb,49.11423335,246,20.07902388,285,25.249501,284,27.97800855,316
2018,George Mason,49.05079528,250,18.16753675,159,27.85774767,204,31.75987686,227
2018,George Washington,49.54325631,224,19.24670412,239,31.70289855,78,28.85545406,300
2018,Georgetown,51.78672717,135,20.70816967,309,31.26195029,90,38.34373227,52
2018,Georgia,47.53424658,313,19.19330976,234,34.81989708,14,40.10958904,34
2018,Georgia Southern,49.16216216,244,16.11408774,38,30.2828619,122,38.27027027,55
2018,Georgia St.,53.86447856,60,16.71807698,62,25.63405797,269,30.86289042,254
2018,Georgia Tech,46.94915254,323,19.23763274,238,30.78341014,105,34.80225989,132
2018,Gonzaga,57.01017249,11,16.07332498,35,33.04,46,32.06545776,216
2018,Grambling St.,45.57918299,337,20.99796667,324,31.96864111,68,40.73866816,26
2018,Grand Canyon,48.53092784,279,18.77462432,205,31.66666667,80,39.12371134,42
2018,Green Bay,48.60731841,274,18.59295354,182,25.60344828,270,32.33205898,208
2018,Hampton,48.80715706,267,16.89187419,71,28.73658134,176,33.7972167,160
2018,Hartford,52.71033315,95,18.08514319,152,24.92917847,292,31.22529644,241
2018,Harvard,50.40603248,192,20.54839421,299,26.50485437,246,27.61020882,324
2018,Hawaii,50.06626905,202,19.54707373,260,26.27578719,249,40.7554672,25
2018,High Point,49.29577465,236,19.07085352,223,30.86150491,102,34.07109323,154
2018,Hofstra,53.20155902,78,15.57866575,24,30.59490085,114,36.52561247,85
2018,Holy Cross,52.61312938,100,19.13923669,228,19.28494041,346,29.63671128,284
2018,Houston,53.26718296,77,17.47117309,116,33.83084577,33,32.62342691,200
2018,Houston Baptist,46.0208562,334,18.83697051,211,34.01639344,29,35.45554336,110
2018,Howard,48.82978723,265,18.07001576,150,29.05121746,165,34.5212766,140
2018,IUPUI,48.03001876,295,20.52778284,298,31.96078431,70,32.89555972,191
2018,Idaho,54.67032967,34,19.41525521,252,31.06796117,96,30.4029304,265
2018,Idaho St.,54.99347258,26,18.52216999,179,19.79865772,344,34.53002611,139
2018,Illinois,49.81392876,213,18.75282422,203,34.04444444,28,33.06751728,187
2018,Illinois Chicago,50.64902646,181,20.79049691,312,28.83181442,173,35.34697953,117
2018,Illinois St.,49.83810038,211,18.91232111,218,26.03550296,257,33.83702105,158
2018,Incarnate Word,47.55054432,312,23.21207261,348,26.92778458,236,41.13530327,22
2018,Indiana,51.10356537,163,18.22129909,164,31.79723502,74,36.44595359,89
2018,Indiana St.,49.49911609,227,20.05120218,283,27.64378479,210,34.06010607,155
2018,Iona,53.87578238,59,15.95862877,33,24.41275168,301,30.13962446,272
2018,Iowa,54.27848101,44,18.68624273,193,34.14847162,27,35.39240506,113
2018,Iowa St.,49.94652406,205,16.96844283,74,29.46817786,142,29.78609626,281
2018,Jackson St.,43.03551609,350,17.29576646,97,30.72487644,107,24.86126526,341
2018,Jacksonville,48.99135447,255,19.15278484,231,25.89118199,263,30.02881844,275
2018,Jacksonville St.,50.22134776,198,19.2124776,237,33.38870432,42,30.39842597,267
2018,James Madison,47.94117647,299,16.50468883,48,28.94961571,168,34.11764706,153
2018,Kansas,57.50211327,8,16.60710628,55,29.39814815,147,27.0498732,329
2018,Kansas St.,52.56916996,102,17.14042588,85,25.91645354,262,33.7944664,161
2018,Kennesaw St.,49.26650367,240,19.28300685,241,29.39958592,146,34.90220049,129
2018,Kent St.,48.65890688,271,18.69339193,194,31.45973154,83,32.43927126,204
2018,Kentucky,51.79669031,134,18.58533169,181,35.65076799,8,43.97163121,4
2018,LIU Brooklyn,52.12550607,118,19.46019207,254,29.39217319,150,38.66396761,48
2018,LSU,54.51713396,37,16.61718487,56,29.21658986,160,32.50259605,202
2018,La Salle,49.02887139,252,16.48466684,45,25.54489974,272,31.02362205,247
2018,Lafayette,53.33535476,75,19.28351356,242,21.0031348,339,28.80533657,302
2018,Lamar,48.48571429,281,17.86757546,142,31.73333333,76,36.28571429,92
2018,Lehigh,52.91970803,87,17.42526307,110,25.2446184,285,25.82818641,337
2018,Liberty,52.83125708,91,18.15427732,157,22.79340446,321,33.69195923,166
2018,Lipscomb,51.54015402,146,19.96262363,277,27.4473925,218,40.59405941,27
2018,Little Rock,47.44929318,316,21.67740661,334,28.28571429,193,32.14505224,214
2018,Long Beach St.,49.66611018,218,20.7341116,310,32.06865402,65,40.28937117,33
2018,Longwood,46.3740458,330,22.97286721,346,22.65246854,323,35.30534351,119
2018,Louisiana Lafayette,52.66529985,99,18.26562888,166,35.87719298,6,38.03177858,58
2018,Louisiana Monroe,49.85056784,208,17.75181886,132,25.17412935,287,24.32755529,347
2018,Louisiana Tech,50.94178082,170,17.86939163,143,27.43280816,219,36.47260274,88
2018,Louisville,51.82242991,131,16.66249122,58,28.61710631,182,31.91588785,223
2018,Loyola Chicago,57.66384778,7,19.10516591,227,22.11350294,332,32.2410148,210
2018,Loyola MD,47.8050171,305,18.91107293,217,29.14757104,163,33.29532497,176
2018,Loyola Marymount,49.42954934,230,19.10406819,226,34.28030303,22,32.45864233,203
2018,Maine,46.02175157,333,21.85072903,338,25.4691689,275,29.19290212,291
2018,Manhattan,51.5653221,145,22.67088414,344,31.0311284,98,37.62793498,65
2018,Marist,52.69005848,97,21.67696656,333,22.62135922,325,35.78947368,103
2018,Marquette,56.77558866,14,17.31810465,99,27.63157895,211,28.83229217,301
2018,Marshall,54.72003702,31,17.20036938,91,22.56778309,326,33.08653401,186
2018,Maryland,54.34650456,41,20.41592007,294,31.44385027,84,37.9331307,59
2018,Maryland Eastern Shore,43.11953353,349,19.44209637,253,28.17631806,196,29.67930029,283
2018,Massachusetts,52.5286757,105,18.61601175,185,27.2479564,222,25.07820647,339
2018,McNeese St.,48.83566201,264,19.04788272,221,29.33618844,155,32.73453094,196
2018,Memphis,50.68231441,180,20.44524221,295,35.13027853,11,43.55895197,5
2018,Mercer,54.32525952,42,18.78467417,206,31.30699088,87,35.75547866,104
2018,Miami FL,53.08346624,84,16.77177589,64,29.09423605,164,29.08027645,296
2018,Miami OH,50.13404826,200,19.33275156,243,27.05779335,229,27.02412869,330
2018,Michigan,53.90693591,56,14.03151433,4,25.45045045,278,30.68481124,258
2018,Michigan St.,56.91382766,12,19.20331351,236,37.02010969,4,35.87174349,100
2018,Middle Tennessee,53.14192849,81,18.56276104,180,30.71895425,108,30.06500542,273
2018,Milwaukee,50.87918321,172,18.05997476,149,25.09433962,288,27.73681225,321
2018,Minnesota,48.65550482,272,15.52279498,21,29.96768982,132,35.10908168,126
2018,Mississippi,48.34917459,284,15.88234014,31,31.27474268,89,33.76688344,162
2018,Mississippi St.,52.21473279,113,19.14776264,230,32.09570957,64,31.68030814,230
2018,Mississippi Valley St.,42.62253663,351,19.14718019,229,30.37593985,119,29.05507832,297
2018,Missouri,54.07147042,51,20.82325571,313,30.29411765,121,38.31282953,54
2018,Missouri St.,49.36373277,232,17.48484509,117,33.09859155,45,27.30646872,326
2018,Monmouth,52.2991851,111,20.85670913,316,26.58959538,245,44.12107101,3
2018,Montana,51.21052632,157,17.44372192,112,33.5106383,37,38.31578947,53
2018,Montana St.,47.82366071,304,17.09254044,83,28.68217054,179,38.95089286,44
2018,Morehead St.,48.22368421,290,22.07858613,343,31.14080164,93,36.71052632,79
2018,Morgan St.,45.64131038,336,18.74677355,201,33.50515464,38,39.31149361,37
2018,Mount St. Mary's,54.05649038,53,16.21564835,39,20.53115424,341,29.08653846,294
2018,Murray St.,54.95548961,27,17.55131974,123,32.85272915,53,37.32937685,70
2018,NJIT,49.84993998,209,18.45217894,174,29.98046875,131,32.89315726,192
2018,Navy,49.55062912,222,21.21568273,327,31.69082126,79,36.18933493,94
2018,Nebraska,49.10807975,247,16.0312654,34,30.09298394,130,37.56558237,67
2018,Nebraska Omaha,51.31948344,156,18.02318437,146,24.92781521,293,27.28804043,327
2018,Nevada,54.78105451,30,13.52458434,1,26.5940902,244,36.282395,93
2018,New Hampshire,46.27272727,331,17.44421377,113,28.47805789,186,30.48484848,260
2018,New Mexico,53.45959596,73,16.77288107,65,26.07204117,255,34.64646465,135
2018,New Mexico St.,51.64490862,142,17.38660472,108,33.83128295,32,29.08616188,295
2018,New Orleans,48.70609982,269,21.91339572,340,32.81703775,54,41.40480591,18
2018,Niagara,50.84745763,173,14.98097256,13,30.91334895,101,38.04143126,57
2018,Nicholls St.,51.85185185,130,20.36173827,291,30.49019608,117,37.27219283,71
2018,Norfolk St.,49.38513136,231,21.08116248,325,31.63538874,81,31.30240358,239
2018,North Carolina,52.02730658,124,16.71628335,61,37.43589744,3,28.00992966,315
2018,North Carolina A&T,51.1540526,160,19.5056223,258,28.02491103,200,37.52012882,68
2018,North Carolina Central,50.43644299,189,20.85091481,315,32.91139241,52,30.33278778,269
2018,North Carolina St.,53.38364167,74,16.75743611,63,33.41666667,40,34.22590068,148
2018,North Dakota,51.82232346,132,17.45701322,115,19.82758621,343,35.47835991,109
2018,North Dakota St.,53.70255134,69,18.44163186,172,22.95430393,320,30.4293715,262
2018,North Florida,53.58877496,70,19.25682747,240,25,291,27.63086886,323
2018,North Texas,51.09108159,164,18.59765749,184,30.26819923,124,33.58633776,168
2018,Northeastern,56.85131195,13,19.84930914,274,25.3319714,283,35.10204082,127
2018,Northern Arizona,44.93865031,340,21.99351473,341,27.05667276,230,42.57668712,10
2018,Northern Colorado,53.77402719,65,16.8248407,69,25.37668517,282,33.75527426,163
2018,Northern Illinois,49.51149425,226,17.02199478,78,28.3109405,191,33.10344828,185
2018,Northern Iowa,48.49435383,280,17.52407278,122,24.50396825,298,31.30489335,238
2018,Northern Kentucky,53.82420091,61,17.6239705,127,28.02030457,201,30.99315068,248
2018,Northwestern,49.48688712,228,17.8346609,139,29.38931298,151,29.13340935,293
2018,Northwestern St.,44.26974144,345,24.70470161,351,32.39583333,59,33.19357093,181
2018,Notre Dame,51.10630111,162,14.66836735,9,31.05998357,97,30.97643098,251
2018,Oakland,51.95829095,127,18.12046988,154,28.09278351,198,35.45269583,111
2018,Ohio,50.95628415,169,18.02331711,147,22.50225023,328,30.87431694,253
2018,Ohio St.,54.06565657,52,17.10152692,84,30.17163505,128,31.11111111,244
2018,Oklahoma,53.54025218,71,17.33184525,101,28.30820771,192,33.17167798,182
2018,Oklahoma St.,49.77517986,215,18.14482765,156,34.1697417,25,32.23920863,211
2018,Old Dominion,50.74152542,177,15.5125428,20,32.27194492,60,32.99788136,188
2018,Oral Roberts,48.90300231,262,19.0063117,220,35.04761905,12,24.30715935,348
2018,Oregon,53.27146172,76,17.07997383,82,30.97418818,100,31.6937355,228
2018,Oregon St.,52.05171445,122,19.35465465,247,31.77033493,75,38.67341203,47
2018,Pacific,48.54566608,277,17.15113842,86,30.33707865,120,40.54682955,28
2018,Penn,52.89124668,89,16.65335051,57,23.75215146,310,33.36870027,174
2018,Penn St.,52.5534701,104,17.30009663,98,31.72932331,77,31.51462244,232
2018,Pepperdine,49.54493743,223,17.16941757,87,28.45070423,188,35.15358362,122
2018,Pittsburgh,48.23670054,288,20.91176228,323,23.21428571,319,31.91870891,222
2018,Portland,50.61409179,184,18.11644484,153,19.19406151,348,34.64770524,134
2018,Portland St.,49.20939147,243,16.50723779,49,34.70496894,17,33.34930522,175
2018,Prairie View A&M,48.93563102,258,18.51543647,178,31.36,86,39.22959959,40
2018,Presbyterian,49.03846154,251,18.84186577,213,25.07614213,289,28.01282051,314
2018,Princeton,53.87984981,58,16.4954932,46,22.05567452,334,26.15769712,334
2018,Providence,49.60726559,220,17.3861184,107,28.87323944,169,38.63524791,49
2018,Purdue,57.67763472,5,15.80808431,30,28.00702371,202,35.6223176,106
2018,Quinnipiac,50.34871245,195,19.38909146,249,27.74030354,208,37.01716738,74
2018,Radford,49.25253604,241,18.74346026,200,31.97219809,67,31.17992525,242
2018,Rhode Island,51.14503817,161,15.31952607,18,30.99601594,99,30.05725191,274
2018,Rice,48.01708359,296,20.77845525,311,27.62430939,212,35.14338011,123
2018,Richmond,52.13114754,117,16.88069243,70,23.4141791,315,29.72677596,282
2018,Rider,52.56986028,101,17.64874216,128,33.46581876,39,42.11576846,12
2018,Robert Morris,47.36024845,317,20.89942153,321,31.18536197,92,34.31677019,147
2018,Rutgers,43.61111111,347,17.19268636,89,33.30757342,43,30.45454545,261
2018,SIU Edwardsville,47.75440591,307,19.36828148,248,29.26829268,158,32.97328027,190
2018,SMU,52.01634877,125,18.01071002,145,32.73542601,56,30.51771117,259
2018,Sacramento St.,49.02654867,253,17.7383592,131,23.92755005,307,27.84660767,319
2018,Sacred Heart,48.53868195,278,21.4509304,330,32.53012048,58,30.0286533,276
2018,Saint Joseph's,48.82232463,266,13.88783073,2,23.49593496,314,34.56221198,138
2018,Saint Louis,47.07100592,322,19.47700631,255,33.86809269,31,45.79881657,1
2018,Saint Mary's,58.68020305,4,15.43058129,19,29.15851272,162,30.35532995,268
2018,Saint Peter's,49.15014164,245,19.63397664,263,27.06209453,228,27.30878187,325
2018,Sam Houston St.,48.22675981,289,18.82984348,210,32.53424658,57,33.96023643,157
2018,Samford,54.40835267,40,19.05384579,222,24.69758065,294,30.80046404,255
2018,San Diego,53.10486233,83,19.59282267,261,22.38232469,330,39.30872876,38
2018,San Diego St.,51.67539267,140,17.00861533,77,31.63082437,82,35.13089005,125
2018,San Francisco,49.34120854,233,17.43488733,111,28.09315866,197,29.25942753,290
2018,San Jose St.,48.64777849,273,23.53830239,349,27.84810127,206,34.19188667,149
2018,Santa Clara,48.5915493,275,17.20487206,92,23.65482234,311,30.21766965,271
2018,Savannah St.,48.05224565,294,16.66748951,59,26.70894996,241,29.33088909,289
2018,Seattle,50.97493036,168,19.64654579,264,29.77578475,137,34.48467967,141
2018,Seton Hall,52.87023637,90,17.7651667,133,34.26688633,23,35.16642547,121
2018,Siena,48.15642458,291,21.7033538,335,31.43872114,85,36.42458101,90
2018,South Alabama,48.32535885,286,20.88309322,320,25.68807339,267,37.67942584,63
2018,South Carolina,46.20425997,332,19.7036649,267,33.5852225,36,42.7635172,9
2018,South Carolina St.,46.71412924,326,18.42220193,171,29.61038961,139,35.81599124,101
2018,South Dakota,52.12539851,119,15.66789421,27,29.40092166,145,35.65356004,105
2018,South Dakota St.,54.26765016,45,13.95443832,3,24.57551385,297,35.35300316,115
2018,South Florida,47.95857988,297,21.35451346,328,28.79776328,175,33.13609467,183
2018,Southeast Missouri St.,54.31141439,43,18.072662,151,26.15384615,253,37.71712159,62
2018,Southeastern Louisiana,51.19324796,158,19.60225924,262,29.53904045,141,35.33178114,118
2018,Southern,44.33538979,344,19.34065934,244,32.91562239,51,41.50308469,17
2018,Southern Illinois,52.15419501,115,18.69621528,195,25.92945663,261,32.42630385,205
2018,Southern Miss,50.32391048,196,14.60116834,8,20.5078125,342,28.32744405,307
2018,Southern Utah,50.42541123,190,17.38163583,105,22.65917603,322,35.90470788,99
2018,St. Bonaventure,51.63348647,143,16.34880232,40,29.32651321,157,40.5308831,29
2018,St. Francis NY,48.70391705,270,17.71399878,130,26.19485294,252,30.41474654,263
2018,St. Francis PA,52.81524927,92,16.50242878,47,25.68807339,267,33.43108504,170
2018,St. John's,49.22440538,242,16.44465306,43,23.59932088,312,30.4033092,264
2018,Stanford,51.89337319,128,20.63871922,304,32.75290216,55,41.60438465,16
2018,Stephen F. Austin,53.10576385,82,20.70409472,308,31.96261682,69,40.51482932,30
2018,Stetson,48.90633763,260,14.93156367,12,23.24929972,318,24.95793606,340
2018,Stony Brook,47.86348502,301,19.99074503,278,30.49828179,115,32.0199778,218
2018,Syracuse,46.91729323,324,19.16730332,232,34.74842767,16,40.45112782,31
2018,TCU,56.56360872,15,17.82144528,137,34.23255814,24,34.16117587,151
2018,Temple,49.27135678,239,15.91343448,32,27.6683087,209,25.57788945,338
2018,Tennessee,50.77037773,176,17.86385163,141,33.41604632,41,35.53677932,107
2018,Tennessee Martin,49.78710462,214,21.57822423,331,28.62985685,181,24.08759124,349
2018,Tennessee St.,49.27636113,238,21.85763569,339,25.49019608,274,37.83597519,60
2018,Tennessee Tech,49.02179989,254,19.80776141,271,28.20512821,195,37.67467859,64
2018,Texas,49.97512438,203,16.96128058,73,29.39739414,148,32.98507463,189
2018,Texas A&M,51.46226415,149,19.17274645,233,33.98898505,30,32.02830189,217
2018,Texas A&M Corpus Chris,48.0606488,293,23.03320575,347,28.79818594,174,37.02397743,73
2018,Texas Southern,50.45002369,188,17.20716015,94,28.52760736,184,42.91804832,8
2018,Texas St.,48.84146341,263,20.86676373,318,31.91489362,73,36.34146341,91
2018,Texas Tech,52.00381679,126,17.88565953,144,32.95546559,48,39.26526718,39
2018,The Citadel,49.08088235,249,18.71314347,196,27.44939271,216,32.66806723,197
2018,Toledo,55.33262936,22,16.57563447,53,27.85265049,205,37.11721225,72
2018,Towson,51.60382667,144,18.20911886,161,34.36911488,21,35.39673607,112
2018,Troy,51.42061281,151,18.05099868,148,26.88766114,237,33.64902507,167
2018,Tulane,51.4896009,148,18.78570403,207,27.50929368,215,34.45756043,142
2018,Tulsa,50.72254335,178,18.67955665,192,32.03703704,66,41.61849711,15
2018,UAB,54.71854305,32,18.99511223,219,30.71500504,109,28.31125828,309
2018,UC Davis,52.02742993,123,18.67548435,191,24.47761194,299,38.52116875,50
2018,UC Irvine,48.1029106,292,20.52719578,297,32.27158424,61,28.22245322,311
2018,UC Riverside,45.06999391,338,20.05000062,282,26.76056338,240,32.37979306,206
2018,UC Santa Barbara,53.01650541,85,14.91646411,11,28.65384615,180,31.98634035,219
2018,UCF,47.84880148,303,20.66043897,306,28.5313377,183,43.14689613,7
2018,UCLA,53.72393247,68,16.55429935,52,28.46283784,187,35.50148957,108
2018,UMBC,52.20241217,114,17.23112179,95,25.9382819,260,30.25694809,270
2018,UMKC,47.78250304,306,18.21642852,163,21.30841121,337,34.44714459,143
2018,UMass Lowell,52.14501511,116,18.66933143,190,26.23274162,250,39.21450151,41
2018,UNC Asheville,54.61409396,35,19.35025741,246,24.09046214,304,31.31991051,237
2018,UNC Greensboro,51.69043846,139,19.78291821,270,33.74777975,35,25.99049128,336
2018,UNC Wilmington,48.90306122,261,17.3443932,102,33.82352941,34,31.07142857,245
2018,UNLV,53.525,72,19.09240441,224,34.49781659,20,43.4,6
2018,USC,53.81784729,62,15.26451349,17,30.14827018,129,29.85280589,279
2018,USC Upstate,50.13835086,199,16.08948535,36,27.07383774,227,21.58273381,351
2018,UT Arlington,52.48618785,107,20.07215346,284,30.79497908,104,34.80662983,131
2018,UT Rio Grande Valley,44.70404984,341,17.84285782,140,28.26771654,194,41.12149533,23
2018,UTEP,49.28229665,237,17.80997479,136,19.14098973,349,30.98086124,249
2018,UTSA,51.05580694,165,17.07622936,81,26.49918963,247,29.56259427,285
2018,Utah,54.49290594,38,17.48716974,118,24.10071942,303,34.41933789,144
2018,Utah St.,53.19956616,80,18.82559447,209,25.40687161,281,33.24295011,178
2018,Utah Valley,54.20533643,48,19.84152103,273,30.85427136,103,39.03712297,43
2018,VCU,52.55837059,103,18.72877397,199,29.00763359,166,28.11723795,313
2018,VMI,45.67398119,335,21.37468834,329,25.40747843,280,27.71159875,322
2018,Valparaiso,50.7980356,175,21.16060155,326,26.76767677,239,36.70963781,80
2018,Vanderbilt,51.8028169,133,17.67126322,129,28.72928177,177,36.16901408,95
2018,Vermont,56.00920069,18,16.94752046,72,25.99388379,259,41.92064405,14
2018,Villanova,59.50819672,1,15.04551268,14,29.56989247,140,29.42622951,287
2018,Virginia,52.68438178,98,14.03491791,5,27.01149425,235,24.45770065,345
2018,Virginia Tech,57.66756032,6,16.98277064,75,23.90670554,308,36.51474531,86
2018,Wagner,49.72752044,216,19.64835497,265,35.75174825,7,34.16893733,150
2018,Wake Forest,50.46549836,187,18.78887901,208,30.49773756,116,31.92771084,221
2018,Washington,51.70657157,137,18.64984201,188,28.87323944,169,36.67855323,81
2018,Washington St.,54.12256267,50,19.405952,251,24.64183381,296,24.73537604,342
