Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2008,Rutgers,44.7185,323,22.139,241,31.6135,225,34.6489,226
2008,"Sacramento St.",44.1683,328,21.0679,183,29.0096,286,32.273,269
2008,"Sacred Heart",50.2632,153,20.2283,127,30.7726,251,27.9474,324
2008,"Saint Joseph's",54.5833,17,19.0551,58,32.4799,183,39.7222,84
2008,"Saint Louis",48.9488,202,20.253,128,25.3552,328,36.2299,183
2008,"Saint Mary's",52.4902,63,19.3369,72,35.711,70,39.3397,91
2008,"Saint Peter's",46.8182,284,22.742,273,34.8359,94,30.2273,304
2008,"Sam Houston St.",47.8162,252,22.6958,270,34.3246,116,39.0482,100
2008,Samford,54.6437,13,22.6948,269,24.6114,332,31.7054,281
2008,"San Diego",49.1953,187,21.9461,233,32.8225,171,35.5687,203
2008,"San Diego St.",49.103,197,20.538,152,32.5811,180,36.6898,166
2008,"San Francisco",48.3153,232,22.4849,257,33.3004,151,32.13,273
2008,"San Jose St.",46.5412,293,22.1616,242,37.931,21,37.4654,141
2008,"Santa Clara",54.0923,26,25.6688,332,30.209,266,37.128,153
2008,"Savannah St.",44.2689,326,28.5598,340,32.2277,199,37.0316,157
2008,"Seton Hall",47.9811,245,16.8076,12,33.4906,140,36.6899,165
2008,Siena,50.9237,128,15.7346,5,31.3427,235,36.5581,172
2008,SMU,47.3631,265,23.2544,289,27.9201,307,35.0237,214
2008,"South Alabama",53.8945,29,20.2841,133,38.9965,16,46.0156,13
2008,"South Carolina",50.3763,147,15.3107,4,30.5951,256,22.579,340
2008,"South Carolina St.",48.0073,242,24.2301,311,37.2666,30,36.3398,179
2008,"South Dakota St.",48.426,228,22.9961,280,36.3234,48,37.1065,155
2008,"South Florida",48.7691,207,19.9614,108,35.1935,83,43.0246,27
2008,"Southeast Missouri St.",50.2292,154,23.532,298,33.2136,156,39.4842,88
2008,"Southeastern Louisiana",49.6954,174,24.5642,318,31.0868,245,42.3458,31
2008,Southern,45.1413,320,22.0799,239,28.3957,300,41.7643,40
2008,"Southern Illinois",48.4442,227,21.8065,227,33.4274,145,40.6955,58
2008,"Southern Miss",47.508,261,18.8277,54,36.3274,47,48.6262,3
2008,"Southern Utah",50.3331,149,23.6367,302,35.7889,68,46.036,12
2008,"St. Bonaventure",48.4848,223,21.2666,195,31.3022,238,34.8794,224
2008,"St. Francis NY",46.0739,306,22.6301,267,34.7364,97,32.448,264
2008,"St. Francis PA",46.5235,294,22.6856,268,32.4282,185,38.2413,124
2008,"St. John's",45.7538,313,22.6298,266,33.2389,155,35.0154,215
2008,Stanford,49.8257,169,18.6149,46,39.6128,7,39.5916,86
2008,"Stephen F. Austin",51.1307,120,18.0185,25,33.1246,160,40.5654,61
2008,Stetson,46.9424,278,23.679,303,33.4108,146,41.4269,42
2008,"Stony Brook",43.5103,331,20.7549,165,35.1777,84,31.1504,291
2008,Syracuse,52.7282,55,21.5725,213,39.0499,15,42.0087,36
2008,TCU,46.3495,297,20.2019,125,32.3176,194,35.009,216
2008,Temple,54.1279,23,18.6888,48,28.484,299,35.2652,209
2008,Tennessee,52.3712,67,18.0533,26,36.2927,51,38.0301,127
2008,"Tennessee Martin",51.0445,123,19.3501,74,33.7434,133,33.5833,246
2008,"Tennessee St.",52.963,50,19.3833,79,31.9312,212,32.1367,272
2008,"Tennessee Tech",49.7059,173,22.7619,274,36.5606,41,45.6471,15
2008,Texas,51.4646,108,14.1109,1,36.6149,40,31.9513,275
2008,"Texas A&M",51.9312,88,19.0627,59,34.8241,95,41.746,41
2008,"Texas A&M Corpus Chris",46.4607,295,26.6781,334,39.076,13,40.7979,54
2008,"Texas Pan American",53.7674,33,18.7785,53,27.0897,318,40.2341,70
2008,"Texas Southern",44.4865,325,21.6536,216,26.9926,320,30.2703,303
2008,"Texas St.",47.1868,270,21.4798,208,35.8541,66,43.0394,26
2008,"Texas Tech",50.0636,158,20.3584,140,27.0684,319,46.6624,9
2008,"The Citadel",48.2444,237,19.1529,64,23.5261,337,18.8904,341
2008,Toledo,45.3692,317,23.5525,300,29.635,280,37.5648,137
2008,Towson,46.8312,283,17.3044,16,28.3896,301,29.9495,309
2008,Troy,48.7367,211,17.6852,21,27.8731,308,31.6115,284
2008,Tulane,48.891,204,22.0708,237,30.9939,247,43.5361,22
2008,Tulsa,50.374,148,22.3491,254,36.4607,44,38.0084,129
2008,UAB,52.1624,76,20.1807,121,32.5891,179,39.0295,101
2008,"UC Davis",50.9705,125,23.52,296,23.7198,336,34.1481,238
