,Unnamed: 0,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
12,70,2003,Louisville,72.4676,72.419,112.229,116.078,93.5932,92.4271,23.6507,4,1,6.82,5.99,53.2308,45.4622,7.7686,18.3362,23.704,5.3678,35.6559,33.3471,2.3088,39.4872,46.6106,-7.1234,0.6
13,152,2004,Providence,66.2532,65.2472,107.235,112.317,96.8095,93.6525,18.6645,5,0,8.8,4.05,52.1985,47.4847,4.7138,22.3335,21.9189,-0.4146,36.8004,36.359,0.4414,34.7362,29.4478,5.2884,0.6
14,148,2004,Florida,68.6755,66.1367,111.391,117.63,100.34,97.7056,19.9244,5,0,9.6,0.08,55.4683,47.4916,7.9767,21.062,19.0583,-2.0037,31.1735,33.0882,-1.9147,35.7184,36.9008,-1.1824,0.6
15,138,2004,Kentucky,68.0205,66.439,106.793,112.747,92.3842,88.1148,24.6321,1,1,8.97,3.47,52.793,46.1098,6.6832,21.1555,22.9336,1.7781,36.9804,30.9449,6.0355,34.3373,33.7529,0.5844,0.9
16,132,2004,Gonzaga,68.8286,66.7071,118.901,121.485,94.9149,94.7555,26.7299,2,1,3.28,7.0,56.4909,44.4444,12.0465,19.1625,18.1417,-1.0208,38.1687,30.3398,7.8289,41.0431,28.3598,12.6833,1.0
17,141,2004,Stanford,67.1679,64.4998,110.198,112.228,90.3565,89.1711,23.0568,1,1,3.76,-1.79,52.7103,43.9542,8.7561,20.8823,21.3939,0.5116,37.0672,29.7064,7.3608,36.7024,33.1232,3.5792,0.9
18,209,2005,Alabama,64.8301,62.9331,114.687,118.554,99.1391,97.0791,21.4752,5,0,6.84,-1.28,55.5828,46.9516,8.6312,19.3183,17.160999999999998,-2.1573,35.084,30.6245,4.4595,43.8037,25.313,18.4907,0.7
19,204,2005,Kansas,67.7228,66.4302,109.787,116.112,95.5148,92.1767,23.935,3,0,10.45,10.37,53.4442,44.3275,9.1167,20.8887,19.9636,-0.9251,35.5745,33.3191,2.2554,38.5392,38.1287,0.4105,0.5
20,210,2005,Syracuse,66.9966,66.0762,112.476,116.816,96.7516,95.4331,21.3833,4,1,6.29,-4.57,52.325,45.4103,6.9147,19.9846,21.4308,1.4462,40.9071,36.5901,4.317,38.324,32.2564,6.0676,0.6
21,220,2005,Boston College,64.9514,64.2996,109.51,113.859,97.2734,95.8068,18.0519,4,0,6.6,-4.21,49.2289,46.9845,2.2444,20.0465,21.0011,0.9546,41.3033,34.9009,6.4024,42.8232,24.5836,18.2396,0.6
22,207,2005,Connecticut,71.4591,70.6715,109.018,112.503,93.4258,89.7487,22.7543,2,0,8.52,-1.04,50.1603,42.9353,7.225,20.9825,16.84,-4.1425,42.4579,30.6978,11.7601,41.2927,25.6219,15.6708,0.8
23,274,2006,Iowa,66.1966,64.5806,98.9323,104.054,87.7591,84.7443,19.3097,3,1,7.86,-0.77,48.479,43.5484,4.9306,22.0967,21.3484,-0.7483,32.1444,29.2871,2.8573,39.0487,26.3788,12.6699,0.7
24,300,2006,Syracuse,69.7331,68.1385,103.266,109.973,97.9625,96.6599,13.3126,5,1,8.71,-3.79,50.072,46.2047,3.8673,21.182,22.0782,0.8962,37.1551,36.4011,0.754,33.5094,36.6797,-3.1703,0.6
25,264,2006,Kansas,69.6002,67.4558,106.306,110.301,87.6434,86.1782,24.1225,4,1,6.03,-1.11,52.4581,42.8922,9.5659,22.2342,23.8479,1.6137,38.2605,33.3735,4.887,35.2782,31.7538,3.5244,0.9
26,287,2006,Nevada,67.2902,65.4263,106.631,109.514,92.9434,93.2299,16.2837,5,1,1.9,3.89,50.0,44.7213,5.2787,18.8605,19.7388,0.8783,36.4973,32.0183,4.479,35.9044,29.9571,5.9473,1.0
27,271,2006,Pittsburgh,66.1915,64.3893,108.38,111.569,93.853,90.0027,21.5662,5,0,7.81,-6.92,51.1944,46.07899999999999,5.1154,20.2405,19.1464,-1.0941,38.7709,29.158,9.6129,39.5765,30.3407,9.2358,0.6
28,267,2006,North Carolina,72.6832,69.944,111.055,116.376,95.8492,93.1032,23.2731,3,0,9.1,-0.83,53.6484,46.4097,7.2387,22.7378,20.4596,-2.2782,41.2072,30.5938,10.6134,40.5196,27.5607,12.9589,0.8
29,262,2006,Connecticut,71.3986,68.0475,112.754,116.671,91.2531,90.7579,25.9129,1,0,8.98,-3.8,51.8199,43.0227,8.7972,19.6581,18.2743,-1.3838,42.4786,32.2117,10.2669,41.8582,24.8182,17.04,0.8
30,432,2008,Vanderbilt,71.3818,67.6816,110.172,112.598,101.634,99.0821,13.5159,4,0,5.2,-1.7,54.1103,49.7122,4.3981,19.6853,20.2086,0.5233,31.37,33.32,-1.95,38.3459,32.0384,6.3075,0.7
31,401,2008,Clemson,70.8942,67.3837,109.876,114.102,95.4441,91.7372,22.3653,5,0,9.53,0.31,51.9122,48.0628,3.8494,19.8321,24.2671,4.435,39.4492,35.4909,3.9583,30.6421,33.822,-3.1799,0.7
32,417,2008,Connecticut,70.4032,66.6029,110.108,115.173,97.3841,96.0511,19.1215,4,0,7.67,-1.27,50.6383,44.2396,6.3987,19.2952,16.8833,-2.4119,38.9415,33.5375,5.404,48.1383,23.4562,24.6821,0.7
33,403,2008,Drake,62.7473,61.8906,115.172,119.786,97.1533,97.4463,22.3393,5,1,4.89,0.11,52.6254,50.3625,2.2629,18.0069,23.6214,5.6145,36.7195,33.2846,3.4349,35.1809,23.8671,11.3138,0.7
34,396,2008,Georgetown,62.1911,59.8577,111.212,114.989,92.6521,90.0051,24.9836,2,0,8.48,-2.72,56.8025,42.033,14.7695,21.247,18.8966,-2.3504,33.7617,32.7921,0.9696,34.1561,36.044,-1.8879,0.8
35,395,2008,Wisconsin,62.192,60.8809,108.495,113.619,86.5633,86.2081,27.4107,3,1,7.35,-0.19,50.6146,43.3741,7.2405,19.0672,21.3947,2.3275,36.1256,28.6759,7.4497,39.9252,25.3858,14.5394,1.0
36,475,2009,Wake Forest,75.3508,72.3248,107.856,111.358,93.2075,91.0587,20.299,4,0,7.66,-4.35,52.4067,45.1655,7.2412,20.9369,20.507,-0.4299,36.0535,30.7356,5.3179,43.483,32.7301,10.7529,0.7
37,479,2009,Utah,65.1733,64.0174,107.716,110.948,96.2666,91.91,19.0381,5,1,7.29,6.96,54.6324,45.0797,9.5527,20.6622,15.9223,-4.7399,28.0264,24.9356,3.0908,39.1512,36.3386,2.8126,0.8
38,489,2009,Florida St,68.3576,65.4367,100.327,105.685,94.8233,89.7283,15.9569,5,0,10.01,0.6,49.2047,44.659,4.5457,22.7414,22.0725,-0.6689,35.0307,34.9085,0.1222,39.1835,35.7071,3.4764,0.6
39,477,2009,Illinois,62.8633,61.8419,101.817,106.425,89.7271,87.3285,19.0963,5,0,7.96,-3.36,51.0992,44.2068,6.8924,18.8281,21.3323,2.5042,29.857,31.7662,-1.9092,22.4665,26.6919,-4.2254,0.4
40,529,2010,Georgetown,66.5004,65.0947,110.137,116.551,97.8964,92.2687,24.2828,3,0,11.55,3.35,55.7025,47.4325,8.27,21.0067,19.5534,-1.4533,32.5547,32.1215,0.4332,37.0248,33.4569,3.5679,0.5
41,556,2010,Vanderbilt,70.6732,68.4945,109.144,113.609,98.7092,96.0838,17.5253,4,0,8.14,1.5,52.6107,46.9673,5.6434,19.2202,19.3088,0.0886,32.1986,34.5388,-2.3402,48.2974,34.5257,13.7717,0.7
42,536,2010,Temple,62.1747,59.9751,103.886,107.306,89.1959,86.2797,21.0266,5,1,6.07,5.68,49.0731,42.9626,6.1105,17.0217,18.2571,1.2354,32.8715,27.8589,5.0126,27.4459,26.9373,0.5086,1.0
43,520,2010,Kansas,70.0725,66.6569,115.923,119.854,90.9538,87.3419,32.5121,1,1,9.53,1.13,55.1397,43.2073,11.9324,18.7521,20.0181,1.266,37.7297,31.2871,6.4426,41.2601,31.3725,9.8876,0.9
44,558,2010,New Mexico,68.2724,67.1887,111.766,114.142,97.6778,96.7568,17.3849,3,0,4.09,1.85,50.5932,49.4537,1.1395,16.2311,20.247,4.0159,35.3625,27.3402,8.0223,44.9333,35.0156,9.9177,0.9
45,524,2010,Wisconsin,60.1085,58.6587,111.356,115.399,92.7586,89.8348,25.564,4,0,8.69,1.01,51.3714,46.7844,4.587,14.9467,19.9624,5.0157,30.4695,26.3343,4.1352,32.4571,36.0656,-3.6085,0.7
46,531,2010,Villanova,72.4906,71.172,113.54,118.572,100.342,95.5965,22.9755,2,0,10.03,-0.91,52.2959,47.3854,4.9105,18.7335,21.2729,2.5394,37.5972,31.1881,6.4091,43.9286,49.0566,-5.127999999999999,0.4
47,596,2011,Louisville,68.3829,66.988,107.678,111.247,92.8978,88.3769,22.87,4,0,8.77,-5.13,52.673,44.522,8.151,18.8513,23.3789,4.5276,34.2449,33.8334,0.4115,29.9284,39.7933,-9.8649,0.7
48,615,2011,Vanderbilt,68.0881,66.882,110.92,115.206,98.6379,97.7687,17.437,5,0,6.66,2.52,52.8602,46.0252,6.835,18.9875,17.5237,-1.4638,33.1269,32.0864,1.0405,45.17,27.969,17.201,0.6
49,597,2011,Syracuse,66.0981,65.0381,110.378,114.248,95.1008,91.6187,22.6298,3,0,9.03,-2.31,52.7988,45.5,7.2988,18.6283,21.2833,2.655,36.6849,33.0004,3.6845,35.9556,29.7,6.2556,0.7
50,594,2011,Notre Dame,64.60300000000001,63.3777,115.826,121.279,100.42,96.6246,24.6542,2,0,9.92,-3.83,53.4662,46.6934,6.7728,16.6983,15.8454,-0.8529,33.2891,28.7268,4.5623,45.1419,25.6012,19.5407,0.8
51,590,2011,Purdue,66.3216,66.3974,109.276,115.013,93.1151,89.4016,25.6115,3,0,10.16,1.21,50.7154,45.9903,4.7251,15.794,21.3396,5.5456,32.4979,29.6941,2.8038,34.3894,30.409,3.9804,0.7
52,588,2011,Pittsburgh,63.5924,62.2651,116.073,119.627,95.5812,92.2012,27.4261,1,0,8.17,-3.68,52.8939,45.1081,7.7858,18.4902,17.6602,-0.83,42.7305,28.3729,14.3576,43.1404,32.3243,10.8161,0.7
53,587,2011,Kansas,70.5076,68.9821,116.525,119.505,92.4144,90.8029,28.7018,1,1,7.75,-0.29,56.9767,44.5384,12.4383,19.1119,20.351,1.2391,36.876,27.6157,9.2603,39.3069,31.8556,7.4513,0.9
54,665,2012,Duke,68.7049,65.6315,111.949,117.909,99.0275,97.043,20.8659,2,0,8.18,7.68,52.7937,47.1192,5.6745,17.622,18.6913,1.0693,35.0191,32.0341,2.985,45.1175,32.9158,12.2017,0.8
55,661,2012,Wichita St,67.6434,65.0878,112.528,116.963,91.7103,93.7271,23.2362,5,0,3.97,3.5,53.7705,44.7545,9.016,17.9936,18.5918,0.5982,33.3333,26.0385,7.2948,34.5902,32.7567,1.8335,0.9
56,657,2012,Missouri,67.0094,64.7708,119.558,124.486,97.6986,97.8055,26.6802,2,1,5.8,-6.18,57.9692,50.1022,7.867000000000001,15.3932,21.6105,6.2173,30.5238,32.1883,-1.6645,37.5321,27.3006,10.2315,0.8
57,674,2012,Michigan,61.8189,59.5682,106.783,113.975,99.6232,95.8679,18.1066,4,0,10.65,-0.11,53.4282,49.0105,4.4177,17.6203,20.0675,2.4472,28.4863,30.506,-2.0197,28.6461,30.2096,-1.5635,0.7
58,687,2012,Temple,68.5678,65.2739,108.984,114.086,99.8554,98.5508,15.5352,5,0,6.1,6.2,53.1046,48.3288,4.7758,18.3015,19.434,1.1325,31.5989,31.8777,-0.2788,34.1503,33.1536,0.9967,0.8
59,667,2012,Georgetown,64.3565,61.6397,104.701,109.993,90.4593,89.6577,20.3352,3,0,8.32,-1.04,51.3938,43.0823,8.3115,19.5531,20.1354,0.5823,35.1351,30.3293,4.8058,38.8493,36.2522,2.5971,0.6
60,740,2013,Oklahoma St,67.3014,65.3529,105.782,109.664,91.5887,90.2456,19.4182,5,0,6.38,-2.26,48.8403,44.5049,4.3354,18.1613,21.6522,3.4909,31.3274,30.8449,0.4825,40.507,35.0925,5.4145,0.7
61,736,2013,New Mexico,64.7537,63.1277,103.444,110.537,92.598,89.8302,20.7068,3,1,7.98,4.42,48.4022,45.8869,2.5153,17.6267,19.5121,1.8854,29.2832,27.6029,1.6803,45.6749,25.7069,19.968,0.9
62,747,2013,Kansas St,63.6886,60.9899,107.869,113.291,96.6436,95.0325,18.2582,4,0,6.82,-3.29,49.0726,47.4957,1.5769,18.1518,22.1804,4.0286,38.5329,33.7912,4.7417,31.7362,36.7876,-5.0514,0.8
63,731,2013,Wisconsin,61.4076,59.9822,105.017,108.829,89.8771,85.8206,23.008000000000006,5,0,11.08,-3.2,48.5969,42.963,5.6339,15.6887,17.9824,2.2937,32.5825,27.0091,5.5734,29.6939,25.6614,4.0325,0.6
64,735,2013,Georgetown,62.0415,59.9536,102.315,107.747,88.4906,85.5846,22.1624,2,0,7.42,-6.15,51.1063,42.9958,8.1105,20.0543,22.3702,2.3159,30.3681,30.9502,-0.5821,36.8162,35.2941,1.5221,0.8
65,751,2013,UNLV,68.9445,67.0633,102.694,106.858,92.0554,89.633,17.2254,5,0,6.23,-0.28,48.9712,44.1398,4.8314,20.2255,18.4834,-1.7421,33.2502,27.0579,6.1923,36.7284,29.6278,7.1006,0.7
66,738,2013,St Louis,64.6125,63.0796,106.054,108.951,89.4104,88.6822,20.269,4,1,3.91,-3.98,50.3863,45.5232,4.8631,17.5518,23.5634,6.0116,27.9111,29.0598,-1.1487,44.0397,34.9748,9.0649,0.9
67,724,2013,Gonzaga,65.0641,62.4727,117.92,120.831,91.5809,91.8845,28.9467,1,1,4.37,5.03,54.9277,44.9189,10.0088,17.2137,20.8376,3.6239,37.7841,29.7976,7.9865,40.8141,29.9459,10.8682,1.0
68,746,2013,San Diego St,66.3905,64.8362,102.521,107.707,91.8765,89.1276,18.5799,7,0,7.65,1.92,48.5294,44.715,3.8144,18.0986,18.1924,0.0938,31.814,27.8846,3.9294,35.3496,28.8877,6.4619,0.5
69,727,2013,Ohio St,63.5588,62.2577,108.622,114.487,91.1903,89.3191,25.1682,2,1,10.18,-5.53,50.632,45.3897,5.2423,16.1852,20.6718,4.4866,31.8663,28.2132,3.6531,35.44,29.5466,5.8934,0.9
70,811,2014,VCU,70.5748,69.3132,105.321,108.679,90.8369,88.4655,20.2135,5,0,5.45,1.33,47.9053,47.7796,0.1257,17.159000000000002,25.5782,8.4192,34.9432,30.9623,3.9809,35.1548,39.7539,-4.5991,0.7
71,814,2014,Cincinnati,63.6905,61.2764,107.367,109.197,91.9412,90.1186,19.0788,5,0,4.72,-4.57,47.7021,44.7564,2.9457,17.4356,22.4305,4.9949,39.0932,32.2438,6.8494,38.7216,35.9885,2.7331,0.6
72,816,2014,Oklahoma,71.9576,69.9669,113.353,117.886,104.559,99.4806,18.4058,5,0,9.13,0.5,51.7216,49.6712,2.0504,15.7496,17.7548,2.0052,32.4633,30.3954,2.0679,39.4491,38.4927,0.9564,0.6
73,794,2014,Duke,65.404,64.8311,119.916,124.75,102.429,99.4399,25.3098,3,0,8.76,2.4,53.8119,49.3011,4.5108,14.5535,18.5186,3.9651,35.216,31.3158,3.9002,38.7624,40.7527,-1.9903,0.7
74,793,2014,Kansas,68.7862,66.8907,115.053,119.974,101.548,94.5731,25.4011,2,0,12.13,9.47,54.1538,47.1443,7.0095,19.1172,16.3448,-2.7724,37.3321,28.87,8.4621,48.2456,45.43600000000001,2.8096,0.6
75,806,2014,Syracuse,60.4471,59.7435,111.717,114.707,97.7423,93.2029,21.5042,3,0,7.23,-1.01,48.1847,48.0228,0.1619,14.7779,21.9736,7.1957,38.0546,31.4545,6.6001,38.174,36.6687,1.5053,0.5
76,796,2014,Wichita St,64.4923,63.5718,115.962,117.117,92.4094,91.937,25.1804,1,1,1.04,2.89,52.3885,44.6746,7.7139,16.2078,18.2448,2.037,34.9656,26.183000000000003,8.7826,46.8684,35.6643,11.2041,1.0
77,869,2015,Baylor,62.6602,61.2742,109.564,117.192,95.7085,93.7123,23.4796,3,0,10.22,-0.51,49.8616,45.7886,4.073,20.0776,19.3073,-0.7703,41.9469,31.4703,10.4766,38.5936,32.1085,6.4851,0.6
78,870,2015,Iowa St,69.8477,69.3108,112.195,120.166,99.1069,97.135,23.031,3,1,10.59,-1.18,54.3082,47.5733,6.7349,15.7945,18.5322,2.7377,28.2837,29.5686,-1.2849,36.5433,23.9789,12.5644,0.8
79,860,2015,Villanova,65.0568,63.8347,116.619,122.473,92.9741,91.5163,30.9562,1,1,7.67,0.23,55.3333,45.4939,9.8394,16.254,21.5588,5.3048,32.5153,31.2102,1.3051,41.7949,30.3972,11.3977,1.0
80,947,2016,California,68.199,68.0218,109.094,112.902,97.4043,93.2625,19.6396,4,0,7.65,-2.58,52.2009,44.2685,7.9324,17.687,14.1069,-3.5801,32.40034,25.32819,7.07215,41.74003,37.45601,4.28402,0.8
81,946,2016,Baylor,67.1496,66.4547,112.458,118.756,102.671,98.8407,19.9152,5,0,11.21,-3.12,51.5625,51.2373,0.3252,18.619,19.7799,1.1609,40.05352,28.81197,11.24155,38.59375,38.63892,-0.04517,0.5
82,930,2016,West Virginia,70.7679,69.3697,110.829,116.39,93.9723,90.4754,25.9146,3,0,11.24,0.72,49.8335,48.3946,1.4389,19.9799,25.0351,5.0552,41.95489,27.12766,14.827229999999998,46.24167,55.34151,-9.09984,0.7
83,926,2016,Michigan St,66.9044,66.3201,118.21,123.022,93.8883,93.3408,29.6807,2,1,7.19,0.4,56.2801,43.2593,13.0208,17.5822,14.2353,-3.3469,37.06597,24.31835,12.74762,29.98075,34.07407,-4.0933199999999985,0.9
84,933,2016,Purdue,67.8939,67.5995,114.086,117.0,94.9121,92.4061,24.5939,5,0,7.43,-2.67,53.5749,44.3257,9.2492,17.6624,13.705,-3.9574,34.93562,23.41211,11.52351,35.40646,28.06268,7.3437800000000015,0.7
85,950,2016,Utah,67.2963,65.2107,111.524,115.673,101.349,97.5601,18.1129,3,0,9.79,1.9,55.1474,48.0492,7.0982,18.1903,15.2983,-2.892,29.946040000000004,27.80749,2.13855,37.92033,23.03762,14.88271,0.9
86,927,2016,Virginia,61.1656,60.6947,114.8,120.224,97.2545,91.1288,29.0952,1,0,12.67,4.98,54.7862,48.3775,6.4087,15.1172,18.798,3.6808,29.90741,25.23768,4.66973,32.07739,33.36939,-1.2919999999999998,0.7
87,1025,2017,Minnesota,70.4492,69.3901,104.14,109.574,95.8428,92.9833,16.5907,5,0,8.09,-1.81,48.67452135,45.14472456,3.52979679,16.08282861,17.55606482,1.47323621,29.67032967,30.16678753,-0.49645786,39.56799215,29.22502334,10.34296881,0.8
88,994,2017,Villanova,65.8287,63.9872,117.917,122.753,95.7139,91.9756,30.7772,1,1,9.33,3.55,57.52053388,48.14172448,9.3788094,17.03804952,20.13202369,3.09397417,30.21032505,27.79578606,2.41453899,34.95893224,22.05153617,12.90739607,0.9
89,1012,2017,Florida St,72.3678,70.7622,113.774,116.738,98.6561,93.9951,22.7426,3,0,8.82,-3.95,53.70456664,47.88834951,5.81621713,16.35572721,19.46922709,3.11349988,33.77374071,29.77743668,3.99630403,38.39701771,37.33009709,1.06692062,0.6
90,1011,2017,Arizona,67.3107,65.6678,113.069,117.585,97.3254,94.8418,22.7427,2,1,7.13,1.69,53.66210938,47.73691655,5.92519283,16.61111195,17.37530354,0.76419159,33.27495622,26.04087812,7.2340781,40.52734375,28.61857614,11.90876761,0.9
91,1061,2018,Virginia,60.5283,59.1912,111.133,116.528,88.0409,84.3753,32.1527,1,1,9.24,-0.08,52.68438178,44.30416911,8.38021267,14.03491791,20.90718806,6.87227015,27.01149425,25.56869882,1.44279543,24.45770065,26.247798,-1.79009735,0.9
92,1081,2018,Arizona,68.7501,67.313,115.915,119.012,101.893,99.6425,19.3692,4,1,5.96,2.51,56.29056415,49.85344406,6.43712009,17.51785888,16.65632484,-0.86153404,33.27049953,25.12155592,8.14894361,36.99450824,31.16756229,5.82694595,0.8
93,1080,2018,Wichita St,69.9288,68.6357,117.841,121.925,101.934,101.857,20.068,4,0,5.13,1.55,55.10204082,49.4276795,5.67436132,16.54837444,16.2904777,-0.25789674,35.37117904,22.59933775,12.77184129,34.84320557,33.24661811,1.59658746,0.8
94,1071,2018,Tennessee,67.2695,66.1739,109.697,114.839,97.8825,92.6901,22.1486,3,0,11.01,7.1,50.77037773,46.6875326,4.08284513,17.86385163,20.44606715,2.58221552,33.41604632,31.10932476,2.30672156,35.53677932,37.55868545,-2.02190613,0.7
95,1074,2018,Xavier,72.1555,70.4307,115.53,120.74,102.209,99.0492,21.6909,1,0,9.35,1.84,55.86374696,49.93156934,5.93217762,17.24550898,15.72039594,-1.52511304,30.228471000000006,23.05319969,7.17527131,41.02189781,25.63868613,15.38321168,0.8
96,1066,2018,Michigan St,68.2843,67.1449,117.987,119.983,94.8872,93.6364,26.3461,3,0,6.64,-5.03,56.91382766,42.69449715,14.21933051,19.20331351,14.60121224,-4.60210127,37.02010969,26.5625,10.45760969,35.87174349,30.69259962,5.17914387,0.9
