,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2006,Duke,71.337,69.6792,115.445,121.189,96.1668,92.6239,28.5656,1,1,10.51,6.81,55.4948,46.1625,9.3323,19.0751,22.3773,3.3022,30.8403,37.6324,-6.7921,45.0025,27.6298,17.3727
1,2006,Texas,66.7989,63.5205,113.87700000000001,118.329,90.4525,91.9877,26.3414,2,0,7.79,-0.02,52.4894,44.341,8.1484,19.9773,20.5863,0.609,41.8968,28.1471,13.7497,35.2748,25.0716,10.2032
2,2006,Connecticut,71.3986,68.0475,112.75399999999999,116.671,91.2531,90.7579,25.9129,1,0,8.98,-3.8,51.8199,43.0227,8.7972,19.6581,18.2743,-1.3838,42.4786,32.2117,10.2669,41.8582,24.8182,17.04
3,2006,Villanova,66.8434,65.8533,112.449,117.412,95.0533,91.5788,25.8328,1,0,10.79,3.17,49.0731,47.3311,1.742,16.4921,23.2162,6.7241,37.2678,33.5559,3.7119,36.9207,37.4219,-0.5012
4,2006,Kansas,69.6002,67.4558,106.306,110.301,87.6434,86.1782,24.1225,4,1,6.03,-1.11,52.4581,42.8922,9.5659,22.2342,23.8479,1.6137,38.2605,33.3735,4.887,35.2782,31.7538,3.5244
5,2006,Florida,69.2726,66.9181,113.92200000000001,116.023,93.2123,92.1054,23.9172,3,1,8.35,-8.46,56.89,45.0088,11.8812,20.6755,22.358,1.6825,35.5252,33.0695,2.4557,40.6796,29.3728,11.3068
6,2006,Illinois,63.6391,61.3569,109.84700000000001,114.309,91.8029,90.5453,23.7637,4,0,6.77,-4.52,52.2666,45.5918,6.6748,18.5755,21.6714,3.0959,37.7613,29.0692,8.6921,31.4085,37.1377,-5.7292
7,2006,North Carolina,72.6832,69.944,111.055,116.376,95.8492,93.1032,23.2731,3,0,9.1,-0.83,53.6484,46.4097,7.2387,22.7378,20.4596,-2.2782,41.2072,30.5938,10.6134,40.5196,27.5607,12.9589
8,2006,Ohio St,66.252,64.7814,111.29299999999999,114.31200000000001,94.7943,91.568,22.7439,2,0,6.74,-3.33,53.8247,46.9399,6.8848,17.6634,20.2402,2.5768,30.2973,32.5121,-2.2148,33.8358,21.554000000000002,12.2818
9,2006,Memphis,74.0205,71.0562,109.287,112.334,88.929,90.0369,22.2972,1,1,3.89,7.82,51.1785,42.6457,8.5328,20.9745,23.3009,2.3264,41.1012,32.2512,8.85,39.4151,43.6008,-4.1857
