,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2018,Virginia,60.5283,59.1912,111.133,116.52799999999999,88.0409,84.3753,32.1527,1,1,9.24,-0.08,52.68438178,44.30416911,8.38021267,14.03491791,20.90718806,6.87227015,27.01149425,25.56869882,1.44279543,24.45770065,26.247798,-1.79009735
1,2018,Villanova,70.2475,68.277,122.829,127.384,99.8803,95.9749,31.4091,1,1,11.31,3.98,59.50819672,48.47980008,11.02839664,15.04551268,18.19622004,3.15070736,29.56989247,27.0963271,2.47356537,29.42622951,26.697209499999996,2.72902001
2,2018,Duke,71.0479,70.0021,118.705,122.602,97.3075,93.46700000000001,29.1348,2,0,10.6,4.09,55.922202799999994,46.38324873,9.53895407,17.50189049,17.27360496,-0.22828553,38.78029711,29.96587031,8.814426800000001,34.57167832,22.25042301,12.32125531
3,2018,Cincinnati,66.3915,64.6798,112.022,113.155,86.3964,86.15799999999999,26.9966,2,1,3.46,-4.21,51.19047619,43.28774063,7.90273556,17.02619617,21.60855514,4.58235897,38.50482315,28.20906995,10.2957532,36.0,26.79837893,9.20162107
4,2018,Purdue,68.1661,67.2291,118.51799999999999,123.24799999999999,96.6679,96.5818,26.6663,2,0,9.02,0.69,57.67763472,46.9959035,10.68173122,15.80808431,17.70980874,1.90172443,28.00702371,28.02359882,-0.01657511,35.6223176,24.1693218,11.452995800000002
5,2018,Michigan St,68.2843,67.1449,117.98700000000001,119.98299999999999,94.8872,93.6364,26.3461,3,0,6.64,-5.03,56.91382766,42.69449715,14.21933051,19.20331351,14.60121224,-4.60210127,37.02010969,26.5625,10.45760969,35.87174349,30.69259962,5.17914387
6,2018,North Carolina,71.3754,70.9501,114.305,121.959,102.48700000000001,96.9241,25.0348,2,0,13.26,7.58,52.02730658,50.08707009,1.94023649,16.71628335,16.26550717,-0.45077618,37.43589744,25.47501759,11.96087985,28.00992966,25.99042229,2.01950737
7,2018,Gonzaga,69.407,68.9851,120.03,119.824,95.1115,95.0891,24.7352,4,1,1.57,3.12,57.01017249,47.10743802,9.90273447,16.07332498,17.41276873,1.33944375,33.04,23.13810557,9.90189443,32.06545776,29.06336088,3.00209688
8,2018,Kansas,70.1467,68.4279,116.00399999999999,120.93299999999999,101.43799999999999,97.6938,23.2388,1,1,12.41,3.55,57.50211327,49.13187267,8.3702406,16.60710628,18.24596545,1.63885917,29.39814815,31.16883117,-1.77068302,27.0498732,24.59694088,2.45293232
9,2018,Michigan,65.4195,64.3592,111.17200000000001,115.9,96.4552,92.7095,23.1909,3,1,10.32,-4.83,53.90693591,47.71256932,6.19436659,14.03151433,19.50078739,5.46927306,25.45045045,24.88653555,0.5639149,30.68481124,29.89833641,0.78647483
10,2018,Tennessee,67.2695,66.1739,109.697,114.839,97.8825,92.6901,22.1486,3,0,11.01,7.1,50.77037773,46.6875326,4.08284513,17.86385163,20.44606715,2.58221552,33.41604632,31.10932476,2.30672156,35.53677932,37.55868545,-2.02190613
11,2018,Texas Tech,68.3794,66.5709,109.214,114.03,94.2083,92.0873,21.9424,3,0,10.31,-5.24,52.00381679,46.33964143,5.66417536,17.88565953,21.77726458,3.89160505,32.95546559,28.60447186,4.35099373,39.26526718,37.94820717,1.31706001
12,2018,West Virginia,70.3445,69.0413,113.00399999999999,119.15100000000001,98.4694,97.3766,21.7748,5,0,10.59,-4.72,50.42122999,49.8980632,0.52316679,16.09096555,23.3529215,7.26195595,36.95035461,30.12718601,6.8231686,31.33951137,44.13863405,-12.79912268
13,2018,Xavier,72.1555,70.4307,115.53,120.74,102.209,99.0492,21.6909,1,0,9.35,1.84,55.86374696,49.93156934,5.93217762,17.24550898,15.72039594,-1.52511304,30.228471000000003,23.05319969,7.17527131,41.02189781,25.63868613,15.38321168
14,2018,Ohio St,67.4903,66.3996,111.339,116.15,97.87799999999999,95.0408,21.1094,5,0,8.75,0.26,54.06565657,48.71399177,5.3516648,17.10152692,17.91588535,0.81435843,30.17163505,25.16447368,5.00716137,31.11111111,29.52674897,1.58436214
