,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2007,North Carolina,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,1,1,10.95,3.1,54.3679,47.0207,7.3472,18.4609,21.419,2.9581,39.7343,29.6145,10.1198,39.4792,27.8929,11.5863
1,2007,Ohio St,65.1235,64.2281,113.242,119.34100000000001,92.5033,90.4737,28.8677,1,1,9.82,-1.71,53.7597,46.7085,7.0512,17.2208,20.2412,3.0204,34.7356,31.2432,3.4924,36.5429,21.6301,14.9128
2,2007,Florida,67.2672,64.9276,117.54799999999999,120.927,91.3624,92.0656,28.8619,1,1,8.73,-6.87,59.5929,45.2019,14.390999999999998,20.7312,18.7621,-1.9691,37.6196,28.1303,9.4893,43.6593,27.7464,15.9129
3,2007,Kansas,69.5468,68.0793,111.49700000000001,115.098,86.5831,86.837,28.2605,1,1,6.86,-0.93,54.5069,43.4691,11.0378,19.9941,23.6634,3.6693,37.7941,30.2708,7.5233,36.1892,33.9888,2.2004
4,2007,Georgetown,59.6996,59.1413,115.39200000000001,121.238,95.4232,93.1473,28.0911,2,1,10.41,-1.02,56.9825,44.0568,12.9257,21.9677,19.2612,-2.7065,40.2003,33.9489,6.2514,36.5827,32.093,4.4897
5,2007,Texas A&M,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,3,0,5.38,-5.98,55.7049,42.7775,12.9274,18.1799,21.7087,3.5288,33.8164,29.8288,3.9876,41.3055,38.3714,2.9341
6,2007,Wisconsin,63.0272,63.2879,111.065,115.73299999999999,90.822,89.6933,26.0394,2,0,7.78,-1.57,51.565,46.32,5.245,17.3298,22.2311,4.9013,35.099000000000004,28.5173,6.5817,44.9337,28.0533,16.8804
7,2007,UCLA,64.4967,63.0382,111.081,116.164,93.6869,90.9188,25.2454,2,0,11.08,5.93,53.5065,47.6376,5.8689,18.4105,23.2345,4.824,33.4683,29.9323,3.536,32.7792,30.1834,2.5958
8,2007,Memphis,70.9494,68.0416,112.29899999999999,115.184,87.8607,90.3103,24.8739,2,1,2.93,3.41,51.7119,43.7344,7.9775,18.4816,23.6472,5.1656,39.5573,31.8064,7.7509,42.3744,42.6361,-0.2617
9,2007,Duke,65.86399999999999,63.6919,105.684,112.973,92.1972,89.3301,23.6432,6,0,11.3,3.88,52.5086,46.0541,6.4545,22.6851,22.0953,-0.5898,36.5796,30.6975,5.8821,39.7948,29.5254,10.2694
10,2007,Pittsburgh,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,3,0,9.54,0.72,52.8501,46.0949,6.7552,18.1863,18.5254,0.3391,37.1656,31.7479,5.4177,36.1179,31.1913,4.9266
11,2007,Maryland,73.667,71.105,107.68799999999999,112.48299999999999,91.5681,90.1675,22.3158,4,0,8.48,-3.07,52.6083,43.7175,8.8908,21.6516,22.6521,1.0005,36.5506,35.9269,0.6237,38.7303,30.2315,8.4988
12,2007,Indiana,64.2983,64.4417,109.786,116.37200000000001,96.5124,95.3063,21.0657,7,0,9.96,1.51,51.7949,46.2025,5.5924,19.0399,21.7668,2.7269,35.2262,31.7143,3.5119,34.359,46.2025,-11.8435
13,2007,Butler,58.5068,58.1217,115.194,118.052,95.0079,97.0797,20.9727,5,0,4.77,6.61,52.5029,45.9375,6.5654,15.5361,21.5229,5.9868,29.386,33.1892,-3.8032,39.7527,42.3125,-2.5598
14,2007,Kentucky,67.7651,65.7553,107.8,115.72399999999999,98.6953,94.7893,20.9347,8,0,13.23,8.21,53.7988,47.4252,6.3736,20.7796,18.4467,-2.3329,34.3578,32.1681,2.1897,36.9181,27.8568,9.0613
15,2007,Michigan St,60.867,60.1869,107.023,112.195,93.3487,91.4261,20.769000000000002,9,0,9.07,-1.63,52.2727,44.4986,7.7741,24.1546,20.0741,-4.0805,40.2169,31.0345,9.1824,39.1026,37.8797,1.2229
16,2007,Notre Dame,70.4786,69.88600000000001,115.48700000000001,119.18,96.3073,98.4445,20.7354,6,0,4.03,-13.12,53.4865,47.2089,6.2776,18.0756,20.8667,2.7911,36.0926,31.2211,4.8715,40.3064,30.941,9.3654
17,2007,Villanova,66.6702,65.5366,107.794,113.57799999999999,96.9255,92.8864,20.6914,9,0,11.02,2.82,48.7521,48.1526,0.5995,19.9329,23.0827,3.1498,39.1263,32.0519,7.0744,41.747,41.9746,-0.2276
18,2007,Texas,69.6531,66.9647,114.529,120.376,100.24,99.8398,20.5363,4,0,7.56,-1.61,51.5935,47.6409,3.9526,17.1018,19.6132,2.5114,36.9888,34.3267,2.6621,39.260999999999996,29.7297,9.5313
19,2007,Southern Illinois,60.5451,60.412,104.11,109.583,94.2981,89.2996,20.283,4,0,10.19,7.3,51.7421,48.063,3.6791,22.250999999999998,24.509,2.258,31.8618,28.8344,3.0274,45.4156,49.7045,-4.2889
20,2007,Georgia Tech,70.3805,67.0238,111.272,116.887,98.0863,97.1408,19.7464,10,0,9.63,-3.11,54.2431,49.7062,4.5369,21.8881,23.7933,1.9052,41.7485,32.6626,9.0859,34.154,44.2421,-10.0881
21,2007,Oregon,67.2832,65.5537,112.58200000000001,117.20700000000001,97.755,97.4793,19.7274,3,1,7.19,-9.09,53.4022,49.2289,4.1733,18.4769,21.6501,3.1732,35.3614,32.6113,2.7501,32.7546,28.6265,4.1281
22,2007,Louisville,65.9236,63.5029,107.15899999999999,112.8,95.1204,93.3409,19.4594,6,0,7.29,-1.91,49.8937,45.5342,4.3595,19.2237,22.4658,3.2421,37.1392,33.8349,3.3043,37.1945,45.5341,-8.3396
23,2007,Arizona,69.1368,67.8259,112.87700000000001,119.512,104.02600000000001,100.303,19.2093,8,0,12.2,10.23,52.6554,50.7157,1.9397,19.7564,16.9738,-2.7826,37.5369,31.421,6.1159,41.6384,19.5296,22.1088
24,2007,Creighton,62.423,62.2034,107.55799999999999,114.26700000000001,96.8992,95.1571,19.1102,10,1,8.84,-3.81,50.6919,48.0622,2.6297,19.8894,21.9219,2.0325,33.9164,31.6822,2.2342,42.7196,31.4739,11.2457
25,2007,Xavier,66.30199999999999,65.7488,115.177,117.35,97.9432,99.0491,18.3007,9,0,2.83,1.37,55.1289,48.2786,6.8503,18.7678,21.0253,2.2575,35.1044,32.7855,2.3189,47.4776,29.108,18.3696
26,2007,Virginia Tech,65.5856,63.1958,108.64,113.073,98.4205,95.15899999999999,17.9139,5,0,9.85,0.79,50.9589,48.3041,2.6548,16.1732,22.5139,6.3407,32.7056,33.8136,-1.1079999999999999,39.3425,36.5743,2.7682
27,2007,Washington St,61.5302,59.623000000000005,106.007,111.012,94.2566,93.1182,17.8933,3,0,6.79,-4.96,51.9685,46.1802,5.7883,16.4527,21.8279,5.3752,26.8095,31.5013,-4.6918,33.3521,33.6374,-0.2853
28,2007,Marquette,67.8635,67.4391,106.471,112.208,95.3874,94.3579,17.8501,8,0,7.59,-4.27,49.3902,47.1827,2.2075,21.0377,24.2915,3.2538,39.2308,35.039,4.1918,39.8727,39.8975,-0.0248
29,2007,Illinois,62.3588,61.5558,103.046,107.542,91.5971,89.9416,17.6003,12,0,8.06,-0.2,49.7541,45.7126,4.0415,21.6487,22.6991,1.0504,37.4837,29.4517,8.032,37.1585,34.7045,2.454
30,2007,Purdue,66.3438,66.1644,105.215,110.368,95.23100000000001,92.7698,17.5977,9,0,9.37,1.08,51.9357,48.0297,3.906,20.8041,24.3971,3.593,34.9392,32.8447,2.0945,37.8953,38.6065,-0.7112
31,2007,Arkansas,67.7123,65.8864,105.125,110.25299999999999,96.9826,93.3649,16.8885,12,0,10.1,1.28,51.6754,46.7148,4.9606,21.987,20.3443,-1.6427,34.9081,33.0958,1.8123,38.2199,30.8611,7.3588
32,2007,Tennessee,73.1628,71.0474,107.367,113.57600000000001,100.64399999999999,97.1313,16.4443,5,0,10.57,1.81,52.308,51.81,0.498,18.7955,24.0273,5.2318,34.5441,34.7718,-0.2277,37.9342,39.1151,-1.1809
33,2007,Nevada,67.4607,65.7055,114.435,117.804,99.0518,101.581,16.2229,7,0,1.98,1.53,54.7418,45.5045,9.2373,19.1355,16.4654,-2.6701,36.5854,30.6356,5.9498,32.5606,28.5215,4.0391
34,2007,Boston College,66.2981,63.8331,111.818,117.0,104.649,101.094,15.9057,7,0,10.36,-2.41,53.3182,49.0991,4.2191,20.3382,18.1444,-2.1938,37.9789,37.0981,0.8808,44.8667,24.4745,20.3922
35,2007,Gonzaga,69.3805,66.5965,112.28,116.012,99.4618,100.227,15.7845,10,1,4.15,4.94,54.1128,46.665,7.4478,18.6469,18.7306,0.0837,33.0377,30.0347,3.003,39.4206,36.4858,2.9348
36,2007,BYU,68.2933,67.1913,112.166,116.124,100.90700000000001,100.375,15.7494,8,0,4.24,-0.3,55.1697,48.9311,6.2386,19.271,18.7881,-0.4829,36.5007,29.1684,7.3323,34.7781,36.9321,-2.154
37,2007,UNLV,66.9781,64.7378,110.306,111.624,98.2518,95.9746,15.6493,7,1,5.61,2.29,50.8403,48.4171,2.4232,16.0929,22.2666,6.1737,34.6915,34.7454,-0.0539,33.38,34.8241,-1.4441
38,2007,Winthrop,66.4049,61.0453,111.244,113.314,94.5398,98.6066,14.7077,11,1,-2.71,15.06,54.3581,47.4587,6.8994,19.6047,20.6024,0.9977,35.3816,28.0603,7.3213,34.0989,32.5168,1.5821
39,2007,USC,67.3433,66.6094,104.456,109.896,94.9532,95.4932,14.4031,5,0,8.26,-3.8,52.7652,44.6716,8.0936,20.7781,20.6995,-0.0786,30.2464,33.5522,-3.3058,39.1654,30.5466,8.6188
40,2007,VCU,65.0829,64.6616,114.351,116.022,98.9272,101.65299999999999,14.3693,11,1,0.2,3.61,51.9026,50.9738,0.9288,16.4719,23.7734,7.3015,36.0269,32.939,3.0879,40.4363,37.3957,3.0406
41,2007,Virginia,70.5294,67.7343,109.014,112.895,101.83200000000001,98.6492,14.2454,4,0,8.27,-4.35,50.6933,47.2776,3.4157,18.9304,18.8846,-0.0458,37.2523,32.6105,4.6418,42.873000000000005,35.2022,7.6708
42,2007,Vanderbilt,68.3679,66.2076,109.55,114.98200000000001,103.14200000000001,101.303,13.6783,6,0,9.34,-2.74,53.1283,50.6091,2.5192,17.6525,21.7802,4.1277,29.6625,33.5324,-3.8699,32.3775,31.5148,0.8627
43,2007,Davidson,72.4673,71.316,110.507,112.10700000000001,94.8717,98.4988,13.6084,13,1,-1.7,-4.84,51.8145,49.4031,2.4114,19.3014,22.9635,3.6621,35.0105,27.6949,7.3156,32.5101,30.8736,1.6365
44,2007,Old Dominion,65.1477,65.4798,107.336,109.20299999999999,94.9137,95.9276,13.2754,12,0,0.84,0.64,49.535,47.0639,2.4711,18.5191,21.178,2.6589,35.2423,29.1775,6.0648,36.1597,35.6937,0.466
45,2007,Stanford,66.0464,65.2687,103.559,109.515,99.3117,97.1603,12.3543,11,0,9.5,0.17,49.7699,46.218999999999994,3.5509,21.7816,16.8138,-4.9678,37.8139,28.9238,8.8901,35.9609,35.7788,0.1821
46,2007,Texas Tech,66.5239,64.2774,106.45,111.978,102.632,100.346,11.6325,10,0,7.79,13.51,50.915,51.9017,-0.9867,17.1761,22.6671,5.4910000000000005,28.9555,35.6213,-6.6658,39.6663,30.0581,9.6082
47,2007,Oral Roberts,67.0479,66.0598,106.366,107.181,96.9915,98.146,9.03458,14,1,-0.93,4.23,52.4735,46.9509,5.5226,22.2702,19.971,-2.2992,35.0436,30.9565,4.0871,47.1731,32.4879,14.6852
48,2007,George Washington,66.9214,66.4415,106.205,106.11,96.0555,97.4405,8.669410000000001,11,1,-0.57,-5.16,50.5559,47.6162,2.9397,20.3361,24.6839,4.3478,35.791,34.4828,1.3082,33.9633,38.4386,-4.4753
49,2007,Pennsylvania,67.9983,67.5944,108.975,110.281,98.4628,102.103,8.177810000000001,14,0,-2.74,1.14,53.7764,49.5721,4.2043,20.0466,22.8963,2.8497,32.7497,34.3936,-1.6439,37.8248,35.0244,2.8004
50,2007,Miami Ohio,59.1197,57.8835,100.324,105.40799999999999,96.6511,97.2962,8.111989999999999,14,1,4.09,6.44,51.4058,45.7195,5.6863,21.9394,19.4452,-2.4942,27.8801,31.842,-3.9619,31.8211,34.1227,-2.3016
51,2007,Texas A&M Corpus Christi,69.3396,67.5189,114.34299999999999,114.20100000000001,101.434,106.477,7.723910000000001,15,1,-5.12,2.12,57.6474,50.2312,7.4162,23.4939,21.5902,-1.9037,38.2514,31.714000000000002,6.5374,47.973,36.9364,11.0366
52,2007,Holy Cross,62.1701,61.7425,102.001,103.31,91.0011,95.6542,7.65535,13,1,-3.7,0.98,48.6006,47.7918,0.8088,23.7626,26.0877,2.3251,37.7561,30.1288,7.6273,40.0583,38.9905,1.0678
53,2007,New Mexico St,72.2253,69.3769,107.256,108.471,99.6464,100.934,7.5367,13,1,-0.3,-3.75,52.9251,49.4436,3.4815,23.421,22.7925,-0.6285,39.2122,32.8625,6.3497,51.5582,39.0567,12.5015
54,2007,Wright St,62.1372,62.093,102.978,104.652,98.2345,97.6213,7.0305800000000005,14,1,0.23,-2.57,48.9143,48.5614,0.3529,19.1346,21.9231,2.7885,31.0521,32.2596,-1.2075,32.2286,32.6483,-0.4197
55,2007,Long Beach St,72.9479,70.5918,110.713,111.68700000000001,101.205,105.309,6.377269999999999,12,1,-3.34,-2.96,52.6725,51.2372,1.4353,18.762,21.8595,3.0975,34.6055,34.5185,0.087,34.7172,32.2754,2.4418
56,2007,Belmont,67.1629,65.4936,107.431,106.429,94.8707,101.758,4.671530000000001,15,1,-6.74,2.22,54.4552,43.7092,10.745999999999999,22.8377,19.4167,-3.4210000000000003,34.5154,33.6367,0.8787,32.0658,36.3834,-4.3176
57,2007,Albany,63.5673,63.5137,106.895,107.402,100.684,103.976,3.4252199999999995,13,1,-3.47,0.94,51.731,49.7636,1.9674,20.4514,21.4004,0.9490000000000001,34.9765,30.9167,4.0598,32.8604,38.1797,-5.3193
58,2007,North Texas,70.4709,68.6774,105.98200000000001,102.971,100.405,104.21799999999999,-1.2469299999999999,15,1,-6.4,10.7,50.9532,48.5593,2.3939,21.5095,21.2401,-0.2694,37.6715,32.4816,5.1899,39.4336,41.9209,-2.4873
59,2007,Central Connecticut St,64.97,62.8352,106.131,104.052,100.604,106.074,-2.0223299999999997,16,1,-8.44,-5.1,50.5488,49.9734,0.5754,20.9861,20.8507,-0.1354,35.6236,32.8999,2.7237,37.7607,29.3617,8.399
