,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2017,Gonzaga,70.8928,70.02199999999999,119.29299999999999,120.711,86.2747,87.6571,33.0538,1,1,2.99,1.01,56.64182376,41.12130054,15.52052322,16.2242422,17.09339804,0.86915584,30.0,26.19047619,3.80952381,39.01797457,26.92788662,12.09008795
1,2017,Villanova,65.8287,63.9872,117.917,122.75299999999999,95.7139,91.9756,30.7772,1,1,9.33,3.55,57.52053388,48.14172448,9.3788094,17.03804952,20.13202369,3.09397417,30.21032505,27.79578606,2.41453899,34.95893224,22.05153617,12.90739607
2,2017,North Carolina,72.1311,70.6955,116.337,122.075,98.19200000000001,94.0654,28.0091,1,0,12.49,3.87,51.65434021,48.10263044,3.55170977,16.23247731,18.59677291,2.3642956,41.25168237,24.98269896,16.26898341,34.33242507,31.56532988,2.76709519
3,2017,Kentucky,74.8355,72.7658,114.251,119.139,95.2333,91.8728,27.2664,2,1,10.98,3.74,52.90066778,47.48809008,5.4125777,15.66028148,19.23068425,3.57040277,33.49964362,27.658095899999996,5.84154772,40.94323873,33.52100476,7.42223397
4,2017,West Virginia,71.479,69.8998,112.338,116.47200000000001,91.646,89.6731,26.7991,4,0,10.84,-7.97,51.28589799,48.81930185,2.46659614,16.95341537,27.57258763,10.61917226,37.8992193,31.86549239,6.03372691,38.87698243,42.45379877,-3.57681634
5,2017,Louisville,68.8805,67.9905,111.775,117.179,95.3237,90.4602,26.7186,2,0,11.14,4.2,51.34228188,45.77390386,5.56837802,15.95920588,19.58629813,3.62709225,36.76588898,28.49071832,8.27517066,33.94055609,38.77443212,-4.83387603
6,2017,Virginia,60.098,58.8864,109.116,113.686,91.0938,87.0194,26.6671,5,0,11.68,2.29,52.38617663,46.10036276,6.28581387,15.585633800000002,20.68463745,5.09900365,28.25880114,24.51790634,3.7408947999999995,26.00109709,33.79685611,-7.79575902
7,2017,Wichita St,69.6587,68.6272,117.57799999999999,119.63600000000001,90.085,93.2236,26.4121,10,1,1.5,-0.32,54.0895813,43.84930805,10.24027325,16.25203021,19.4281884,3.17615819,34.26001635,24.15603901,10.10397734,40.31158715,35.21271143,5.09887572
8,2017,Florida,70.5621,68.8208,109.917,115.851,93.6551,89.4618,26.3891,4,0,12.46,8.19,51.53374233,45.75289575,5.78084658,16.91821554,21.00056917,4.08235363,32.07401696,29.54719877,2.52681819,40.16045304,34.02509653,6.13535651
9,2017,Kansas,71.434,70.2533,114.544,120.833,100.05799999999999,94.8585,25.975,1,0,12.43,2.39,56.087551299999994,48.09090909,7.99664221,17.58826677,18.62967731,1.04141054,34.10358566,29.68636032,4.41722534,35.97811218,30.0,5.97811218
10,2017,SMU,63.8434,63.5675,116.641,120.073,93.8224,94.8141,25.2591,6,1,3.25,-0.92,54.59710744,45.95435685,8.64275059,16.90876778,18.29914391,1.39037613,37.24261415,26.44230769,10.80030646,36.00206612,24.58506224,11.41700388
11,2017,Duke,69.7368,67.9699,115.574,120.988,100.30799999999999,95.8991,25.0887,2,1,11.43,0.03,54.75524476,47.43127535,7.32396941,16.29532864,17.30169098,1.00636234,31.68155971,29.81549815,1.86606156,39.25407925,31.23028391,8.02379534
12,2017,Baylor,64.7766,63.0844,110.829,117.289,97.4975,92.281,25.0078,3,0,13.08,1.67,52.43257536,46.14375656,6.2888188,20.60714245,17.17261871,-3.43452374,39.77900552,29.43143813,10.34756739,33.84452671,30.11542497,3.72910174
13,2017,St Marys,60.8363,59.2901,118.45200000000001,118.89399999999999,92.6317,94.2568,24.6377,7,0,0.41,-4.13,57.79076238,45.34040179,12.45036059,17.53069372,15.27331672,-2.257377,33.09499489,21.85840708,11.23658781,27.76850306,26.5625,1.20600306
14,2017,Purdue,70.1097,68.8912,112.965,116.912,94.7469,92.6889,24.2236,4,0,9.0,-2.38,55.65068493,47.69230769,7.95837724,18.37557865,16.59859962,-1.77697903,30.79677708,24.41860465,6.37817243,33.26810176,22.89044289,10.37765887
15,2017,Oregon,68.7979,66.7169,113.72200000000001,117.728,95.081,93.9002,23.8276,3,0,8.05,0.51,55.49001815,46.41744548,9.07257267,17.07002721,19.28493007,2.21490286,32.35294118,29.54708843,2.80585275,34.43738657,26.30173565,8.13565092
16,2017,Iowa St,70.637,68.1638,112.325,119.541,100.85,96.4283,23.113000000000003,5,1,14.05,-0.74,55.03202196,49.03581267,5.99620929,14.12387233,19.53470792,5.41083559,25.66585956,31.63884674,-5.97298718,27.63037511,25.61983471,2.0105404
17,2017,UCLA,74.8337,73.179,120.72200000000001,122.757,101.061,99.8057,22.9515,3,0,5.17,-4.66,59.78448276,48.71362294,11.07085982,15.13278646,15.84447691,0.71169045,29.11714771,28.58122001,0.5359276999999999,26.81034483,25.39013075,1.42021408
18,2017,Arizona,67.3107,65.6678,113.069,117.585,97.3254,94.8418,22.7427,2,1,7.13,1.69,53.66210938,47.73691655,5.92519283,16.61111195,17.37530354,0.76419159,33.27495622,26.04087812,7.2340781000000005,40.52734375,28.61857614,11.90876761
19,2017,Florida St,72.3678,70.7622,113.774,116.738,98.6561,93.9951,22.7426,3,0,8.82,-3.95,53.70456664,47.88834951,5.81621713,16.35572721,19.46922709,3.11349988,33.77374071,29.77743668,3.99630403,38.39701771,37.33009709,1.06692062
20,2017,Michigan,63.6862,62.8409,116.209,121.59200000000001,101.796,98.9742,22.618000000000002,7,1,10.76,-0.53,56.96050096,51.8913676,5.06913336,14.22767344,19.58349304,5.355819599999999,24.69135802,29.991575399999995,-5.30021738,30.05780347,27.20659554,2.85120793
21,2017,Cincinnati,65.3743,63.7687,112.406,114.215,92.6982,91.8982,22.3165,6,0,4.17,-0.47,52.00755786,45.18987342,6.81768444,15.29361301,20.16553959,4.87192658,35.52845528,29.42109437,6.10736091,32.49881908,29.11392405,3.38489503
22,2017,Wisconsin,64.5856,63.2884,110.209,113.589,94.0971,91.2963,22.2926,8,0,10.0,-1.29,52.08333333,47.54139488,4.54193845,17.01000528,19.5346046,2.52459932,35.79766537,25.82995951,9.96770586,32.91198502,28.04816859,4.86381643
23,2017,Oklahoma St,72.5806,70.289,116.954,124.834,107.54,102.73,22.1043,10,0,14.42,3.07,53.98185484,53.17018910000001,0.81166574,18.22874483,20.34535264,2.11660781,38.34061135,31.86003683,6.48057452,37.39919355,45.38375973,-7.98456618
24,2017,Notre Dame,67.85300000000001,67.0898,114.42399999999999,118.891,101.671,97.7973,21.0939,5,0,10.24,-3.85,53.62318841,49.07844991,4.5447385,13.95517769,18.66146928,4.70629159,27.33224223,30.75709779,-3.42485556,28.56474988,26.74858223,1.81616765
25,2017,Butler,66.9222,65.3305,112.88799999999999,117.971,101.51,97.0613,20.9097,4,0,10.81,5.12,54.61011591,50.81654872,3.79356719,15.02583923,19.58570374,4.55986451,27.15231788,27.02456779,0.12775009,37.09167545,37.01687534,0.07480011
26,2017,Creighton,72.5417,70.8829,112.19,115.639,100.34700000000001,96.0487,19.5902,6,0,8.97,-1.24,57.60816723,49.90324141,7.70492582,17.14459418,19.29273483,2.14814065,24.26666667,29.58300551,-5.31633884,27.95333009,29.26947267,-1.31614258
27,2017,Marquette,71.0408,69.9346,115.65299999999999,120.943,105.35600000000001,103.37100000000001,17.5711,10,0,9.03,-2.16,57.543673899999995,52.165775399999994,5.3778985,17.3429391,18.30643572,0.96349662,27.07930368,29.18181818,-2.1025145,30.96876654,35.668449200000005,-4.69968266
28,2017,Kansas St,67.6069,66.1487,105.897,112.038,98.5579,94.4839,17.5538,11,0,11.56,-5.31,52.70844397,49.55752212,3.15092185,19.11362162,22.06716138,2.95353976,29.54341987,32.29342327,-2.7500033999999998,41.15772703,33.420093699999995,7.73763333
29,2017,Wake Forest,71.6922,70.4705,115.266,120.87299999999999,109.04,103.6,17.2722,11,0,10.54,4.51,54.06649616,52.66940452,1.39709164,16.43916663,16.22786629,-0.21130034,30.72183099,27.64505119,3.0767797999999997,40.71611253,37.98767967,2.72843286
30,2017,South Carolina,69.4858,68.211,101.27799999999999,105.546,91.2888,88.5163,17.0302,7,0,10.63,1.93,47.27699531,45.54273728,1.73425803,18.37708362,24.3064418,5.92935818,33.88429752,31.55770783,2.32658969,40.328638500000004,44.52018878,-4.19155028
31,2017,Miami,64.8294,62.9821,106.56299999999999,110.38600000000001,98.2915,93.4254,16.9602,8,0,9.39,-4.48,50.97222222,47.60594386,3.36627836,19.46313032,18.29627598,-1.16685434,33.39466421,28.18021201,5.2144522,34.27777778,28.72867364,5.54910414
32,2017,Minnesota,70.4492,69.3901,104.14,109.574,95.8428,92.9833,16.5907,5,0,8.09,-1.81,48.67452135,45.14472456,3.52979679,16.08282861,17.55606482,1.47323621,29.67032967,30.16678753,-0.49645786,39.56799215,29.22502334,10.34296881
33,2017,Vanderbilt,67.1757,65.5596,105.95700000000001,112.303,100.9,96.065,16.2376,9,0,11.43,6.3,52.10970464,48.05322819,4.05647645,18.23598639,16.07311358,-2.16287281,24.804856899999997,26.99920823,-2.19435133,34.81012658,30.65549532,4.15463126
34,2017,Dayton,69.3093,68.5788,109.24600000000001,112.3,95.9768,96.6262,15.6735,7,0,3.64,2.53,53.58191427,47.67035527,5.911559,16.86832368,20.91114506,4.04282138,25.59923298,27.37226277,-1.77302979,43.39401057,35.17763541,8.21637516
