,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2013,Florida,62.6458,60.6898,114.45100000000001,118.162,85.6828,86.1792,31.9831,3,0,7.0,4.09,55.2514,43.3052,11.9462,17.7846,22.424,4.6394,34.1717,28.3902,5.7815,31.0602,29.8893,1.1709
1,2013,Louisville,66.668,65.2907,108.62200000000001,114.31299999999999,85.2644,83.1717,31.1411,1,1,10.23,2.15,50.5432,44.7822,5.761,18.3039,27.0483,8.7444,38.2289,33.286,4.9429,39.9826,34.945,5.0376
2,2013,Indiana,67.5189,65.7072,117.425,122.48200000000001,92.2932,92.5582,29.9242,1,0,8.86,-5.16,54.7692,43.9923,10.7769,19.2283,20.9128,1.6845,38.968,31.2866,7.6814,45.865,26.9507,18.9143
3,2013,Gonzaga,65.0641,62.4727,117.92,120.831,91.5809,91.8845,28.9467,1,1,4.37,5.03,54.9277,44.9189,10.0088,17.2137,20.8376,3.6239,37.7841,29.7976,7.9865,40.8141,29.9459,10.8682
4,2013,Duke,68.6602,66.0764,114.45100000000001,119.646,95.1267,92.9223,26.724,2,0,9.95,6.85,53.8613,45.4634,8.3979,15.5918,20.4363,4.8445,28.7788,32.2706,-3.4918,39.154,32.7317,6.4223
5,2013,Kansas,67.63600000000001,65.5441,109.62299999999999,113.25299999999999,89.303,87.8314,25.4211,1,1,7.05,2.64,53.3431,41.5025,11.8406,20.2813,18.3591,-1.9222,33.7564,29.3208,4.4356,39.4827,32.0202,7.4625
6,2013,Ohio St,63.5588,62.2577,108.62200000000001,114.48700000000001,91.1903,89.3191,25.1682,2,1,10.18,-5.53,50.632,45.3897,5.2423,16.1852,20.6718,4.4866,31.8663,28.2132,3.6531,35.44,29.5466,5.8934
7,2013,Pittsburgh,60.2025,58.1464,114.70100000000001,116.301,91.251,91.1994,25.1014,8,0,4.52,-9.69,51.7465,44.6183,7.1282,18.052,22.0194,3.9674,40.4377,29.980999999999998,10.4567,37.5211,36.4205,1.1006
8,2013,Michigan,63.8288,62.8699,115.602,120.868,97.5973,95.8775,24.9907,4,0,11.13,-3.09,54.5579,48.0056,6.5523,14.6256,18.6588,4.0332,32.5,29.3712,3.1288,28.3956,22.6809,5.7147
9,2013,Michigan St,64.1105,62.5852,105.28200000000001,112.662,92.8299,89.42299999999999,23.2393,3,0,11.91,-0.75,50.5933,44.5484,6.0449,20.8162,19.1669,-1.6493,36.1435,27.6475,8.496,36.5696,32.3891,4.1805
