,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2012,Kentucky,66.7066,64.0843,115.59299999999999,120.566,89.0214,88.8382,31.7277,1,0,7.99,-1.06,53.7589,41.9714,11.7875,16.9823,17.5834,0.6011,37.4614,30.7568,6.7046,41.726000000000006,25.8092,15.9168
1,2012,Ohio St,67.2467,65.7505,110.99,117.705,88.3204,87.8032,29.9016,2,0,10.1,-3.34,52.0946,46.4338,5.6608,17.5483,22.4526,4.9043,35.8549,25.1056,10.7493,38.1081,29.0636,9.0445
2,2012,Michigan St,66.0777,63.9032,108.631,115.088,89.3821,86.2697,28.8179,1,1,10.21,-1.07,52.7101,43.3115,9.3986,19.7582,19.3862,-0.37200000000000005,36.3753,26.886999999999997,9.4883,37.7921,34.3261,3.466
3,2012,Kansas,68.0938,65.9779,109.926,116.066,90.4833,89.1479,26.918000000000003,2,0,11.15,5.21,52.2822,43.3824,8.8998,19.1779,20.2771,1.0992,34.6199,28.9428,5.6771,39.7879,33.1342,6.6537
4,2012,Missouri,67.0094,64.7708,119.55799999999999,124.486,97.6986,97.8055,26.6802,2,1,5.8,-6.18,57.9692,50.1022,7.867000000000001,15.3932,21.6105,6.2173,30.5238,32.1883,-1.6645,37.5321,27.3006,10.2315
5,2012,North Carolina,73.5882,70.0151,111.181,117.11,91.2598,90.8369,26.2727,1,0,7.41,1.89,49.7776,45.0226,4.755,16.3957,18.3056,1.9099,39.6143,27.1992,12.4151,37.2826,21.7606,15.522
6,2012,Syracuse,66.6904,64.1527,111.42299999999999,116.02600000000001,90.8197,90.5173,25.5085,1,0,7.98,-2.11,52.06399999999999,44.2103,7.8537,15.9496,24.4807,8.5311,36.1474,39.1976,-3.0502,32.885,30.9593,1.9257
7,2012,Wisconsin,59.496,57.0497,106.65799999999999,111.961,88.1971,88.662,23.2991,4,0,8.8,-3.88,50.1067,42.4684,7.6383,15.0532,18.158,3.1048,30.6381,27.7215,2.9166,30.6667,29.7966,0.8701
8,2012,Wichita St,67.6434,65.0878,112.52799999999999,116.963,91.7103,93.7271,23.2362,5,0,3.97,3.5,53.7705,44.7545,9.016,17.9936,18.5918,0.5982,33.3333,26.0385,7.2948,34.5902,32.7567,1.8335
9,2012,Memphis,68.2042,66.8618,109.124,114.7,91.1259,92.1444,22.5554,8,1,5.1,6.96,54.0021,43.4447,10.5574,18.6534,20.6235,1.9701,30.4471,32.0528,-1.6057,41.3376,38.3033,3.0343
