,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2002,Duke,77.0734,73.9016,116.37299999999999,121.374,90.2544,87.3522,34.022,1,1,9.87,6.66,56.2924,46.0595,10.2329,18.5699,25.6865,7.1166,34.4605,34.0618,0.3987,41.013999999999996,32.1378,8.8762
1,2002,Cincinnati,68.4368,66.9485,112.274,117.448,86.3924,86.6033,30.8442,1,1,6.58,3.48,51.7383,41.5971,10.1412,17.1142,21.2481,4.1339,37.7143,31.3235,6.3908,40.5118,30.3685,10.1433
2,2002,Kansas,79.0371,77.6019,114.544,118.1,94.4261,90.3113,27.7883,1,0,10.67,8.32,54.5416,45.8706,8.671,20.4253,20.6425,0.2172,41.2084,32.5214,8.687000000000001,35.2239,29.4168,5.8071
3,2002,Maryland,75.2758,73.3263,113.167,118.15100000000001,94.3706,91.2974,26.8534,1,0,9.88,1.62,53.0027,44.8568,8.1459,18.3287,20.5133,2.1846,36.0518,33.5535,2.4983,41.5036,30.9028,10.6008
4,2002,Florida,71.8971,69.5612,110.41799999999999,115.387,91.125,89.6694,25.7176,5,0,9.11,-0.56,53.0806,46.2838,6.7968,20.5232,25.2218,4.6986,38.496,33.1315,5.3645,36.1769,34.5721,1.6048
5,2002,Oklahoma,69.3604,65.8584,111.044,113.306,91.4413,88.4422,24.8637,2,1,8.77,-0.44,49.4958,44.898,4.5978,17.0283,23.2349,6.2066,40.0738,31.7073,8.3665,31.3897,42.1939,-10.8042
6,2002,Oregon,73.3053,70.5594,116.34200000000001,119.92399999999999,96.8665,95.8006,24.1236,2,0,8.15,-3.3,56.1759,47.7799,8.396,18.4544,20.2365,1.7821,33.9044,32.5545,1.3499,41.6008,32.4516,9.1492
7,2002,Indiana,65.7442,64.7779,105.397,112.595,94.4987,89.6736,22.9213,5,0,14.12,13.54,52.2101,45.7564,6.4537,20.6074,21.3659,0.7585,32.9341,33.2303,-0.2962,37.2855,31.353,5.9325
8,2002,Marquette,67.3809,64.5763,108.564,113.29799999999999,90.0151,91.0361,22.2615,5,0,5.41,-2.87,52.0098,45.9898,6.02,20.4818,24.9932,4.5114,39.6405,33.5702,6.0703,39.1092,33.6746,5.4346
9,2002,Kentucky,70.2659,67.6361,105.277,112.536,94.9881,90.3566,22.1792,4,0,12.97,6.75,49.638999999999996,46.9432,2.6958,20.192999999999998,22.7284,2.5354,41.1662,34.569,6.5972,31.7689,32.1507,-0.3818
