,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2016,Kansas,69.2473,68.811,114.369,120.37899999999999,96.1366,90.575,29.804000000000002,1,1,12.61,3.62,55.7404,45.1197,10.6207,17.8443,18.4596,0.6153,32.17535,27.8936,4.28175,38.56607,37.30643,1.2596399999999999
1,2016,Michigan St,66.9044,66.3201,118.21,123.022,93.8883,93.3408,29.6807,2,1,7.19,0.4,56.2801,43.2593,13.0208,17.5822,14.2353,-3.3469,37.06597,24.31835,12.74762,29.98075,34.07407,-4.093319999999999
2,2016,Virginia,61.1656,60.6947,114.8,120.22399999999999,97.2545,91.1288,29.0952,1,0,12.67,4.98,54.7862,48.3775,6.4087,15.1172,18.798,3.6808,29.90741,25.237679999999997,4.66973,32.07739,33.36939,-1.2919999999999998
3,2016,North Carolina,70.7158,71.0747,116.28399999999999,121.139,98.6807,93.1009,28.0379,1,1,11.45,3.13,52.5966,48.0922,4.5044,15.3771,18.2314,2.8543,40.65855,29.92701,10.731539999999999,32.253029999999995,30.398320000000002,1.8547099999999999
4,2016,Villanova,67.6994,66.5578,113.604,118.29899999999999,93.853,91.552,26.7471,2,0,10.74,2.98,56.0525,46.6622,9.3903,16.3235,20.5528,4.2293,28.238129999999998,29.371579999999998,-1.13345,34.0899,29.99555,4.09435
5,2016,West Virginia,70.7679,69.3697,110.829,116.39,93.9723,90.4754,25.9146,3,0,11.24,0.72,49.8335,48.3946,1.4389,19.9799,25.0351,5.0552,41.95489,27.12766,14.827229999999998,46.24167,55.34151,-9.099839999999999
6,2016,Kentucky,68.1451,66.9955,116.12200000000001,122.508,99.1131,97.3082,25.1996,4,1,8.37,3.19,53.5133,44.5485,8.9648,16.1789,17.9899,1.811,37.469590000000004,31.9242,5.54539,37.83155,40.7781,-2.94655
7,2016,Oklahoma,71.2898,69.8681,111.285,117.285,97.6891,92.4357,24.849,2,0,13.05,2.7,54.3371,47.191,7.1461,18.2598,17.6939,-0.5659,31.235609999999998,30.53645,0.69916,32.98876,28.34918,4.6395800000000005
8,2016,Purdue,67.8939,67.5995,114.086,117.0,94.9121,92.4061,24.5939,5,0,7.43,-2.67,53.5749,44.3257,9.2492,17.6624,13.705,-3.9574,34.93562,23.412110000000002,11.52351,35.406459999999996,28.06268,7.343780000000001
9,2016,Miami,66.1954,65.89699999999999,113.76700000000001,118.848,101.00200000000001,95.9995,22.848000000000003,3,0,11.67,2.63,54.2216,48.3068,5.9148,16.5012,17.449,0.9478,30.10949,29.464290000000002,0.6452,40.73879,29.08367,11.65512
10,2016,Indiana,68.7995,67.7325,119.20299999999999,120.855,100.165,98.0589,22.7957,5,0,6.4,-3.12,58.6775,49.7791,8.8984,19.5569,18.8967,-0.6602,37.23022,29.23077,7.99945,33.874140000000004,30.19146,3.6826800000000004
11,2016,Oregon,69.4792,68.0532,112.70700000000001,119.63,99.62200000000001,96.8455,22.7847,1,1,9.06,1.04,52.2748,48.8941,3.3807,16.0899,20.1706,4.0807,34.0729,30.561970000000002,3.51093,40.25735,32.0,8.25735
