,Unnamed: 0,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
73,130,2004,Duke,69.9636,67.6352,113.208,120.027,91.8003,88.29899999999998,31.7279,1,0,12.59,2.42,53.2176,44.7332,8.4844,19.3801,24.2539,4.8738,39.0293,36.8286,2.2007,41.2037,31.9722,9.2315,0.6
74,135,2004,Georgia Tech,72.5316,69.8395,107.084,114.16,92.1851,89.3063,24.8537,3,0,13.74,0.97,52.5305,43.7163,8.8142,20.8613,22.7116,1.8503,32.8814,34.843,-1.9616,38.2738,40.7989,-2.5251,0.6
75,195,2005,Illinois,65.5156,64.8528,118.088,122.18,91.9408,88.8696,33.3107,1,1,8.16,0.31,55.9787,47.063,8.9157,16.5842,22.2557,5.6715,34.6693,31.2191,3.4502,28.8308,30.4202,-1.5894,0.7
76,199,2005,Oklahoma St,67.819,66.4584,115.401,120.257,97.6348,94.5142,25.7432,2,1,9.59,5.03,55.879,50.1166,5.7624,20.1894,22.1387,1.9493,36.646,30.4598,6.1862,37.3092,33.3528,3.9564,0.7
77,211,2005,Arizona,70.9162,68.98100000000001,111.447,115.596,97.4413,94.9498,20.6464,3,0,8.12,3.33,53.3703,49.2483,4.122,20.6708,22.4632,1.7924,40.0481,34.7908,5.2573,30.9091,28.1549,2.7542,0.8
78,220,2005,Boston College,64.9514,64.2996,109.51,113.859,97.2734,95.8068,18.0519,4,0,6.6,-4.21,49.2289,46.9845,2.2444,20.0465,21.0011,0.9546,41.3033,34.9009,6.4024,42.8232,24.5836,18.2396,0.6
79,208,2005,Washington,74.1953,71.8909,114.972,119.924,98.5611,97.2424,22.6814,1,1,8.61,6.73,54.3951,50.5581,3.837,19.1116,23.9785,4.8669,41.2176,35.8139,5.4037,33.2578,38.8128,-5.555,0.8
80,198,2005,Wake Forest,71.7158,68.7048,117.024,125.004,101.94,99.1181,25.8856,2,0,10.94,4.87,55.468,49.9499,5.5181,20.087,20.0452,-0.0418,40.7788,31.6633,9.1155,46.0834,32.4148,13.6686,0.8
81,219,2005,Gonzaga,68.5953,67.1057,116.076,120.006,101.757,101.569,18.4368,3,1,3.46,2.18,54.8207,48.587,6.2337,19.3206,17.5255,-1.7951,38.9796,29.7927,9.1869,46.8548,29.8913,16.9635,1.0
82,202,2005,Louisville,70.4444,67.4861,114.037,116.489,89.9008,91.7883,24.7011,4,1,6.42,-2.03,55.0785,44.7709,10.3076,19.9048,23.0161,3.1113,37.2131,31.2775,5.9356,43.2777,37.002,6.2757,0.9
