,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
261,2006,Texas,66.7989,63.5205,113.87700000000001,118.329,90.4525,91.9877,26.3414,2,0,7.79,-0.02,52.4894,44.341,8.1484,19.9773,20.5863,0.609,41.8968,28.1471,13.7497,35.2748,25.0716,10.2032,0.7
262,2006,Connecticut,71.3986,68.0475,112.75399999999999,116.671,91.2531,90.7579,25.9129,1,0,8.98,-3.8,51.8199,43.0227,8.7972,19.6581,18.2743,-1.3838,42.4786,32.2117,10.2669,41.8582,24.8182,17.04,0.8
263,2006,Villanova,66.8434,65.8533,112.449,117.412,95.0533,91.5788,25.8328,1,0,10.79,3.17,49.0731,47.3311,1.742,16.4921,23.2162,6.7241,37.2678,33.5559,3.7119,36.9207,37.4219,-0.5012,0.8
264,2006,Kansas,69.6002,67.4558,106.306,110.301,87.6434,86.1782,24.1225,4,1,6.03,-1.11,52.4581,42.8922,9.5659,22.2342,23.8479,1.6137,38.2605,33.3735,4.887,35.2782,31.7538,3.5244,0.9
265,2006,Florida,69.2726,66.9181,113.92200000000001,116.023,93.2123,92.1054,23.9172,3,1,8.35,-8.46,56.89,45.0088,11.8812,20.6755,22.358,1.6825,35.5252,33.0695,2.4557,40.6796,29.3728,11.3068,0.7
266,2006,Illinois,63.6391,61.3569,109.84700000000001,114.309,91.8029,90.5453,23.7637,4,0,6.77,-4.52,52.2666,45.5918,6.6748,18.5755,21.6714,3.0959,37.7613,29.0692,8.6921,31.4085,37.1377,-5.7292,0.7
267,2006,North Carolina,72.6832,69.944,111.055,116.376,95.8492,93.1032,23.2731,3,0,9.1,-0.83,53.6484,46.4097,7.2387,22.7378,20.4596,-2.2782,41.2072,30.5938,10.6134,40.5196,27.5607,12.9589,0.8
268,2006,Ohio St,66.252,64.7814,111.29299999999999,114.31200000000001,94.7943,91.568,22.7439,2,0,6.74,-3.33,53.8247,46.9399,6.8848,17.6634,20.2402,2.5768,30.2973,32.5121,-2.2148,33.8358,21.554000000000002,12.2818,0.8
269,2006,Memphis,74.0205,71.0562,109.287,112.334,88.929,90.0369,22.2972,1,1,3.89,7.82,51.1785,42.6457,8.5328,20.9745,23.3009,2.3264,41.1012,32.2512,8.85,39.4151,43.6008,-4.1857,0.9
270,2006,UCLA,62.68,61.1732,109.271,113.948,93.6469,91.7094,22.2382,2,1,8.3,1.6,53.2226,45.8894,7.3332,22.3082,22.0639,-0.2443,37.4363,31.0971,6.3392,38.4693,31.6891,6.7802,0.8
271,2006,Pittsburgh,66.1915,64.3893,108.38,111.569,93.853,90.0027,21.5662,5,0,7.81,-6.92,51.1944,46.07899999999999,5.1154,20.2405,19.1464,-1.0941,38.7709,29.158,9.6129,39.5765,30.3407,9.2358,0.6
272,2006,LSU,69.6427,67.0837,106.801,111.476,93.9086,91.2092,20.2666,4,0,10.68,1.75,50.0739,45.6616,4.4123,21.8624,21.0421,-0.8203,39.721,30.4216,9.2994,37.5555,23.9693,13.5862,0.8
273,2006,Georgetown,59.1796,57.5286,111.838,116.42299999999999,99.7396,96.6387,19.7838,7,0,9.58,-1.83,53.4185,48.1931,5.2254,18.7778,20.1555,1.3777,36.3498,31.1374,5.2124,31.9857,27.3104,4.6753,0.5
274,2006,Iowa,66.1966,64.5806,98.9323,104.054,87.7591,84.7443,19.3097,3,1,7.86,-0.77,48.479,43.5484,4.9306,22.0967,21.3484,-0.7483,32.1444,29.2871,2.8573,39.0487,26.3788,12.6699,0.7
275,2006,Tennessee,73.2339,71.1471,111.34100000000001,116.081,100.757,96.9371,19.1437,2,0,9.44,-0.74,53.6717,53.1378,0.5339,17.6459,24.401,6.7551,31.6507,33.8702,-2.2195,33.2073,33.6657,-0.4584,0.6
276,2006,Washington,72.5511,70.9977,112.184,114.83,94.9946,96.08200000000001,18.7484,5,0,5.21,-7.56,52.3239,48.5615,3.7624,19.945999999999998,24.3234,4.3774,41.2069,31.6456,9.5613,33.3972,34.097,-0.6998,0.8
277,2006,Boston College,64.7077,61.3466,114.28,118.48,102.954,100.286,18.1943,4,0,7.43,-5.69,54.2744,48.4612,5.8132,19.9891,19.6829,-0.3062,40.1519,35.1007,5.0512,42.5858,29.9193,12.6665,0.8
278,2006,Arkansas,68.5258,65.6813,107.964,111.988,94.3345,93.8808,18.107,8,0,6.35,-4.78,50.6257,47.7298,2.8959,19.2665,23.9014,4.6349,35.6467,35.1172,0.5295,39.173,30.0665,9.1065,0.7
279,2006,West Virginia,63.7773,61.7855,109.939,115.84100000000001,101.677,97.8497,17.9911,6,0,10.37,-0.49,53.336999999999996,51.1661,2.1709,13.2458,24.5293,11.2835,23.683000000000003,38.3391,-14.6561,23.4418,20.7622,2.6796,0.4
280,2006,Michigan St,65.3573,63.6938,110.48100000000001,116.81,102.515,99.7762,17.0338,6,0,8.89,-1.03,53.037,49.8108,3.2262,20.5323,18.8137,-1.7186,35.7767,29.9127,5.864,36.5544,32.7568,3.7976,0.4
281,2006,NC State,67.1868,63.9921,110.473,113.287,98.6248,96.6036,16.6834,10,0,6.74,-7.99,55.0206,46.2513,8.7693,19.6467,20.0139,0.3672,27.924,34.2128,-6.2888,39.8121,33.603,6.2091,0.5
282,2006,Indiana,67.625,65.9344,104.993,109.12299999999999,97.5889,92.5182,16.6049,6,0,9.77,2.17,54.0462,48.6313,5.4149,20.6137,21.1361,0.5224,31.3082,30.5069,0.8013,30.2312,34.071,-3.8398,0.5
283,2006,George Mason,64.4385,62.191,106.795,108.235,90.3846,91.7303,16.5044,11,0,4.11,2.16,53.6769,44.4076,9.2693,19.5935,20.4319,0.8384,32.185,31.5415,0.6435,34.6753,27.0174,7.6579,0.8
284,2006,Wisconsin,66.1027,64.7149,106.27799999999999,111.45,97.0635,94.9667,16.4836,9,0,7.96,0.91,48.7201,47.9444,0.7757,17.3499,20.008,2.6581,35.4682,31.9379,3.5303,38.0634,31.3839,6.6795,0.4
285,2006,Northern Iowa,61.09,59.0981,104.094,109.20200000000001,93.6736,92.8333,16.3692,10,0,6.18,0.24,51.7617,45.9379,5.8238,19.5019,19.0351,-0.4668,28.6757,28.0383,0.6374,35.2979,23.178,12.1199,0.4
286,2006,Bradley,69.2825,69.0639,102.06,106.52,91.4969,90.1637,16.3566,13,0,6.94,-2.22,48.6549,45.3951,3.2598,21.2871,23.0646,1.7775,35.4893,31.7063,3.783,34.3507,35.4768,-1.1261,0.7
287,2006,Nevada,67.2902,65.4263,106.631,109.514,92.9434,93.2299,16.2837,5,1,1.9,3.89,50.0,44.7213,5.2787,18.8605,19.7388,0.8783,36.4973,32.0183,4.479,35.9044,29.9571,5.9473,1.0
288,2006,Kentucky,65.6973,63.6485,107.655,113.522,99.9808,97.5788,15.943,8,0,10.02,3.02,51.2624,48.2864,2.9760000000000004,19.4152,19.9798,0.5646,37.453,33.6987,3.7543,29.7525,32.3785,-2.6260000000000003,0.6
289,2006,Texas A&M,65.5277,62.8202,104.75,106.596,91.74700000000001,90.7951,15.8005,12,0,4.22,-12.2,50.8303,46.5188,4.3115,20.2491,27.3093,7.0602,32.3114,32.6541,-0.3427,43.1734,48.4642,-5.2908,0.8
290,2006,Arizona,69.3429,67.3457,103.053,109.387,96.3999,93.6111,15.7758,8,0,10.53,9.27,48.11,51.0283,-2.9183,18.7729,25.9634,7.1905,36.9199,35.4371,1.4828,32.7442,32.9628,-0.2186,0.6
291,2006,Marquette,68.767,67.6202,106.97,111.896,100.23899999999999,96.3234,15.573,7,0,8.82,-1.71,52.5086,47.5028,5.0058,20.9192,20.1017,-0.8175,34.6399,37.1744,-2.5345,30.7298,34.0629,-3.3331,0.5
292,2006,Wichita St,63.5303,61.8931,106.11,111.041,95.7742,95.5888,15.4525,7,0,6.03,0.35,50.2175,46.6596,3.5579,19.6975,18.692,-1.0055,35.4768,28.9321,6.5447,36.8135,27.3065,9.507,0.7
293,2006,Air Force,57.1241,53.9138,111.42299999999999,112.446,95.4904,97.1596,15.2867,13,0,0.57,-6.63,58.0866,49.1748,8.9118,19.1904,25.4666,6.2762,25.2638,35.4167,-10.1529,32.8018,30.1575,2.6443,0.7
294,2006,George Washington,71.4889,71.3753,109.36200000000001,109.57799999999999,92.0595,94.6878,14.89,8,0,-1.23,-15.01,51.5987,47.9682,3.6305,19.2633,24.16,4.8967,37.7949,32.6994,5.0955,41.6207,35.689,5.9317,0.9
295,2006,Oklahoma,63.3795,61.5858,107.884,113.21,99.4787,98.3959,14.8143,6,0,6.16,-0.61,50.6305,49.727,0.9035,21.9855,21.4969,-0.4886,42.8268,29.7386,13.0882,34.3632,35.8362,-1.473,0.6
296,2006,UNC Wilmington,64.4954,62.4796,103.241,105.965,89.6607,91.2105,14.7547,9,1,1.59,0.11,49.0091,44.3486,4.6605,18.9326,23.3087,4.3761,33.8954,31.3497,2.5457,32.1371,43.486000000000004,-11.3489,0.9
297,2006,Southern Illinois,61.7381,60.1962,97.1214,103.568,88.4421,88.8149,14.7533,11,1,5.81,0.44,46.5538,45.3242,1.2296,22.2581,27.099,4.8409,34.4056,31.8952,2.5104,34.341,44.4369,-10.0959,0.6
298,2006,Gonzaga,68.9291,65.6245,114.04700000000001,117.976,103.12700000000001,103.27600000000001,14.6999,3,1,4.38,7.98,52.3417,49.3712,2.9705,17.5132,18.4258,0.9126,35.8025,32.497,3.3055,45.3965,32.0423,13.3542,1.0
299,2006,California,64.1661,61.715,105.48700000000001,110.331,99.3147,96.9581,13.3727,7,0,7.59,-0.77,50.1564,49.5747,0.5817,18.733,20.82,2.0869999999999997,31.2629,29.5065,1.7564,44.806000000000004,30.6804,14.1256,0.6
300,2006,Syracuse,69.7331,68.1385,103.266,109.973,97.9625,96.6599,13.3126,5,1,8.71,-3.79,50.071999999999996,46.2047,3.8673,21.182,22.0782,0.8962,37.1551,36.4011,0.754,33.5094,36.6797,-3.1703,0.6
301,2006,San Diego St,67.039,65.6456,109.765,111.97,98.8133,98.9596,13.0107,11,1,2.27,-2.2,52.3126,49.1836,3.1289999999999996,21.6457,21.311999999999998,-0.3337,39.4043,35.157,4.2473,41.6862,28.9977,12.6885,0.8
302,2006,Xavier,65.1511,65.1414,109.046,110.46700000000001,96.1969,97.4771,12.9902,14,1,1.91,-3.38,52.6409,45.1172,7.5237,19.4288,18.9037,-0.5251,34.1985,32.7848,1.4137,42.3145,33.5379,8.7766,0.7
303,2006,Bucknell,63.0613,61.6852,104.72200000000001,105.571,87.6654,92.9644,12.6066,9,1,-3.17,7.18,52.8314,45.0469,7.7845,22.7524,25.3483,2.5959,32.1409,29.9032,2.2377,43.038000000000004,37.751,5.287000000000001,0.9
304,2006,UAB,70.3871,68.322,105.07600000000001,108.932,93.2234,96.3991,12.5331,9,0,1.51,0.98,51.0315,47.763999999999996,3.2675,18.0031,28.8145,10.8114,29.6381,40.6813,-11.0432,37.8797,37.764,0.1157,0.8
305,2006,Wisconsin Milwaukee,68.1246,67.03,107.421,107.83200000000001,95.9248,95.6839,12.1486,11,1,1.54,4.95,49.0625,49.0178,0.0447,19.5876,21.6776,2.09,38.4055,29.8375,8.568,38.8636,35.7274,3.1362,0.6
306,2006,Utah St,63.2268,60.7302,111.302,113.98,99.9995,102.23200000000001,11.7478,12,0,1.59,-2.41,55.8394,47.9989,7.8405,20.4056,18.701,-1.7046,32.7681,33.0154,-0.2473,30.8394,25.31,5.5294,0.7
307,2006,Iona,71.9994,69.0528,111.44,109.77,99.8496,98.2748,11.4947,13,1,0.66,3.83,53.3515,48.713,4.6385,20.4783,22.129,1.6507,37.3733,33.9478,3.4255,40.7085,34.0088,6.6997,0.7
308,2006,Pacific,65.5216,62.4608,111.338,109.809,95.7941,98.4624,11.3464,13,1,-1.99,0.54,54.1793,47.0485,7.1308,18.6843,20.3875,1.7032,32.835,30.7621,2.0729,34.464,27.1771,7.2869,0.9
309,2006,Alabama,65.0446,63.0621,106.389,110.56200000000001,102.675,99.5129,11.0491,10,0,9.21,1.6,50.8424,49.2072,1.6352,20.7303,17.705,-3.0253,39.0196,33.1256,5.894,41.4561,24.1115,17.3446,0.6
310,2006,Kent St,66.6866,65.4147,106.42,107.72,96.3275,96.7855,10.9348,12,1,0.67,-1.52,50.5479,50.4284,0.1195,19.2159,23.6712,4.4553,32.9845,27.6329,5.3516,39.9452,41.7381,-1.7929,0.9
311,2006,South Alabama,67.7414,65.275,109.22200000000001,109.62899999999999,96.8948,99.6493,9.98002,14,1,-2.51,-3.47,52.6146,49.4743,3.1403,19.4704,23.6882,4.2178,33.0769,32.2222,0.8547,34.1363,34.632,-0.4957,0.9
312,2006,Seton Hall,66.5609,65.0036,100.94200000000001,106.434,98.9879,96.6752,9.75889,10,0,6.93,-1.81,46.0947,48.1526,-2.0579,19.5002,20.2445,0.7443,34.4368,31.1823,3.2545,37.6923,37.1896,0.5027,0.5
313,2006,Winthrop,65.9172,63.8967,108.87,104.292,91.8236,94.6273,9.66427,15,1,-5.29,8.15,51.4515,46.817,4.6345,20.820999999999998,24.2479,3.4269,38.3077,30.3608,7.9469,38.1717,32.2944,5.8773,0.9
314,2006,Montana,69.2003,65.7503,111.648,111.15700000000001,101.43700000000001,102.34100000000001,8.81599,12,1,-0.62,-0.71,55.1033,49.8195,5.2838,19.4218,20.3632,0.9414,33.4055,32.1861,1.2194,36.9988,35.0782,1.9206,0.7
315,2006,Murray St,64.67,62.8848,108.684,104.196,94.02,95.9061,8.28998,14,1,-5.31,4.32,51.2998,44.9089,6.3909,18.8668,21.8243,2.9575,36.9209,33.0969,3.824,31.1381,38.4664,-7.3283,0.9
316,2006,Pennsylvania,65.3428,64.1402,103.913,101.536,90.4078,94.3154,7.22088,15,0,-5.06,1.85,50.5852,47.4823,3.1029,19.7543,26.2667,6.5124,31.4935,33.5202,-2.0267,34.5904,33.8298,0.7606,0.8
317,2006,Northwestern St,70.2234,67.2275,106.708,106.895,98.0041,99.6838,7.21097,14,1,-1.45,10.25,51.6873,48.3597,3.3276,22.155,24.1192,1.9642,38.2177,36.2587,1.959,40.045,43.2337,-3.1887,0.9
318,2006,Oral Roberts,68.8336,66.538,108.22,106.189,98.3572,100.139,6.0496,16,1,-3.45,6.88,51.2863,48.9572,2.3291,20.8556,20.4023,-0.4533,38.2286,31.315,6.9136,39.0257,32.7113,6.3144,0.8
319,2006,Davidson,67.5863,65.5271,110.98,110.12200000000001,102.336,105.288,4.8333699999999995,15,1,-3.3,9.24,51.9162,49.2962,2.62,18.7901,16.6501,-2.14,34.7423,28.2819,6.4604,28.7425,32.3133,-3.5708,0.7
320,2006,Albany,64.2934,63.6591,106.186,105.90100000000001,99.0265,103.51700000000001,2.38435,16,1,-5.65,0.12,51.4759,48.7834,2.6925,21.531999999999996,21.3871,-0.1449,34.8894,32.6502,2.2392,41.0843,36.2611,4.8232,0.8
321,2006,Belmont,72.0542,68.5983,111.838,107.963,103.538,107.635,0.328042,15,1,-8.62,5.97,56.4871,49.361000000000004,7.1261,22.0274,20.7889,-1.2385,35.5802,36.3716,-0.7914,35.3491,37.8594,-2.5103,0.9
322,2006,Monmouth,65.8253,64.2233,96.2588,95.639,94.7036,97.5258,-1.88684,16,1,-3.55,4.12,50.1681,45.2738,4.8943,22.0404,22.6551,0.6147,26.899,34.984,-8.085,33.4454,29.5455,3.8999,0.7
323,2006,Southern,68.2557,64.5164,95.2442,96.2068,93.6982,99.848,-3.6412699999999996,16,1,-7.68,13.07,47.7741,44.1558,3.6183,24.6006,21.7064,-2.8942,36.8813,33.5781,3.3032,32.3317,35.3355,-3.0038,0.9
324,2006,Hampton,69.4109,68.0614,96.32,92.2737,91.8486,102.04700000000001,-9.77332,16,1,-14.27,-8.98,46.1977,44.7415,1.4562,22.918000000000003,21.7023,-1.2157,36.7142,29.8291,6.8851,36.7735,49.07899999999999,-12.3055,0.5
325,2007,North Carolina,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,1,1,10.95,3.1,54.3679,47.0207,7.3472,18.4609,21.419,2.9581,39.7343,29.6145,10.1198,39.4792,27.8929,11.5863,0.7
326,2007,Ohio St,65.1235,64.2281,113.242,119.34100000000001,92.5033,90.4737,28.8677,1,1,9.82,-1.71,53.7597,46.7085,7.0512,17.2208,20.2412,3.0204,34.7356,31.2432,3.4924,36.5429,21.6301,14.9128,1.0
327,2007,Florida,67.2672,64.9276,117.54799999999999,120.927,91.3624,92.0656,28.8619,1,1,8.73,-6.87,59.5929,45.2019,14.390999999999998,20.7312,18.7621,-1.9691,37.6196,28.1303,9.4893,43.6593,27.7464,15.9129,0.7
328,2007,Kansas,69.5468,68.0793,111.49700000000001,115.098,86.5831,86.837,28.2605,1,1,6.86,-0.93,54.5069,43.4691,11.0378,19.9941,23.6634,3.6693,37.7941,30.2708,7.5233,36.1892,33.9888,2.2004,1.0
329,2007,Georgetown,59.6996,59.1413,115.39200000000001,121.238,95.4232,93.1473,28.0911,2,1,10.41,-1.02,56.9825,44.0568,12.9257,21.9677,19.2612,-2.7065,40.2003,33.9489,6.2514,36.5827,32.093,4.4897,0.9
330,2007,Texas A&M,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,3,0,5.38,-5.98,55.7049,42.7775,12.9274,18.1799,21.7087,3.5288,33.8164,29.8288,3.9876,41.3055,38.3714,2.9341,0.7
331,2007,Wisconsin,63.0272,63.2879,111.065,115.73299999999999,90.822,89.6933,26.0394,2,0,7.78,-1.57,51.565,46.32,5.245,17.3298,22.2311,4.9013,35.099000000000004,28.5173,6.5817,44.9337,28.0533,16.8804,0.7
332,2007,UCLA,64.4967,63.0382,111.081,116.164,93.6869,90.9188,25.2454,2,0,11.08,5.93,53.5065,47.6376,5.8689,18.4105,23.2345,4.824,33.4683,29.9323,3.536,32.7792,30.1834,2.5958,0.7
333,2007,Memphis,70.9494,68.0416,112.29899999999999,115.184,87.8607,90.3103,24.8739,2,1,2.93,3.41,51.7119,43.7344,7.9775,18.4816,23.6472,5.1656,39.5573,31.8064,7.7509,42.3744,42.6361,-0.2617,1.0
334,2007,Duke,65.86399999999999,63.6919,105.684,112.973,92.1972,89.3301,23.6432,6,0,11.3,3.88,52.5086,46.0541,6.4545,22.6851,22.0953,-0.5898,36.5796,30.6975,5.8821,39.7948,29.5254,10.2694,0.4
335,2007,Pittsburgh,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,3,0,9.54,0.72,52.8501,46.0949,6.7552,18.1863,18.5254,0.3391,37.1656,31.7479,5.4177,36.1179,31.1913,4.9266,0.6
336,2007,Maryland,73.667,71.105,107.68799999999999,112.48299999999999,91.5681,90.1675,22.3158,4,0,8.48,-3.07,52.6083,43.7175,8.8908,21.6516,22.6521,1.0005,36.5506,35.9269,0.6237,38.7303,30.2315,8.4988,0.8
337,2007,Indiana,64.2983,64.4417,109.786,116.37200000000001,96.5124,95.3063,21.0657,7,0,9.96,1.51,51.7949,46.2025,5.5924,19.0399,21.7668,2.7269,35.2262,31.7143,3.5119,34.359,46.2025,-11.8435,0.5
338,2007,Butler,58.5068,58.1217,115.194,118.052,95.0079,97.0797,20.9727,5,0,4.77,6.61,52.5029,45.9375,6.5654,15.5361,21.5229,5.9868,29.386,33.1892,-3.8032,39.7527,42.3125,-2.5598,0.6
339,2007,Kentucky,67.7651,65.7553,107.8,115.72399999999999,98.6953,94.7893,20.9347,8,0,13.23,8.21,53.7988,47.4252,6.3736,20.7796,18.4467,-2.3329,34.3578,32.1681,2.1897,36.9181,27.8568,9.0613,0.4
340,2007,Michigan St,60.867,60.1869,107.023,112.195,93.3487,91.4261,20.769000000000002,9,0,9.07,-1.63,52.2727,44.4986,7.7741,24.1546,20.0741,-4.0805,40.2169,31.0345,9.1824,39.1026,37.8797,1.2229,0.5
341,2007,Notre Dame,70.4786,69.88600000000001,115.48700000000001,119.18,96.3073,98.4445,20.7354,6,0,4.03,-13.12,53.4865,47.2089,6.2776,18.0756,20.8667,2.7911,36.0926,31.2211,4.8715,40.3064,30.941,9.3654,0.7
342,2007,Villanova,66.6702,65.5366,107.794,113.57799999999999,96.9255,92.8864,20.6914,9,0,11.02,2.82,48.7521,48.1526,0.5995,19.9329,23.0827,3.1498,39.1263,32.0519,7.0744,41.747,41.9746,-0.2276,0.7
343,2007,Texas,69.6531,66.9647,114.529,120.376,100.24,99.8398,20.5363,4,0,7.56,-1.61,51.5935,47.6409,3.9526,17.1018,19.6132,2.5114,36.9888,34.3267,2.6621,39.260999999999996,29.7297,9.5313,0.8
344,2007,Southern Illinois,60.5451,60.412,104.11,109.583,94.2981,89.2996,20.283,4,0,10.19,7.3,51.7421,48.063,3.6791,22.250999999999998,24.509,2.258,31.8618,28.8344,3.0274,45.4156,49.7045,-4.2889,0.9
345,2007,Georgia Tech,70.3805,67.0238,111.272,116.887,98.0863,97.1408,19.7464,10,0,9.63,-3.11,54.2431,49.7062,4.5369,21.8881,23.7933,1.9052,41.7485,32.6626,9.0859,34.154,44.2421,-10.0881,0.7
346,2007,Oregon,67.2832,65.5537,112.58200000000001,117.20700000000001,97.755,97.4793,19.7274,3,1,7.19,-9.09,53.4022,49.2289,4.1733,18.4769,21.6501,3.1732,35.3614,32.6113,2.7501,32.7546,28.6265,4.1281,0.7
347,2007,Louisville,65.9236,63.5029,107.15899999999999,112.8,95.1204,93.3409,19.4594,6,0,7.29,-1.91,49.8937,45.5342,4.3595,19.2237,22.4658,3.2421,37.1392,33.8349,3.3043,37.1945,45.5341,-8.3396,0.7
348,2007,Arizona,69.1368,67.8259,112.87700000000001,119.512,104.02600000000001,100.303,19.2093,8,0,12.2,10.23,52.6554,50.7157,1.9397,19.7564,16.9738,-2.7826,37.5369,31.421,6.1159,41.6384,19.5296,22.1088,0.6
349,2007,Creighton,62.423,62.2034,107.55799999999999,114.26700000000001,96.8992,95.1571,19.1102,10,1,8.84,-3.81,50.6919,48.0622,2.6297,19.8894,21.9219,2.0325,33.9164,31.6822,2.2342,42.7196,31.4739,11.2457,0.7
350,2007,Xavier,66.30199999999999,65.7488,115.177,117.35,97.9432,99.0491,18.3007,9,0,2.83,1.37,55.1289,48.2786,6.8503,18.7678,21.0253,2.2575,35.1044,32.7855,2.3189,47.4776,29.108,18.3696,0.9
351,2007,Virginia Tech,65.5856,63.1958,108.64,113.073,98.4205,95.15899999999999,17.9139,5,0,9.85,0.79,50.9589,48.3041,2.6548,16.1732,22.5139,6.3407,32.7056,33.8136,-1.1079999999999999,39.3425,36.5743,2.7682,0.5
352,2007,Washington St,61.5302,59.623000000000005,106.007,111.012,94.2566,93.1182,17.8933,3,0,6.79,-4.96,51.9685,46.1802,5.7883,16.4527,21.8279,5.3752,26.8095,31.5013,-4.6918,33.3521,33.6374,-0.2853,0.7
353,2007,Marquette,67.8635,67.4391,106.471,112.208,95.3874,94.3579,17.8501,8,0,7.59,-4.27,49.3902,47.1827,2.2075,21.0377,24.2915,3.2538,39.2308,35.039,4.1918,39.8727,39.8975,-0.0248,0.5
354,2007,Illinois,62.3588,61.5558,103.046,107.542,91.5971,89.9416,17.6003,12,0,8.06,-0.2,49.7541,45.7126,4.0415,21.6487,22.6991,1.0504,37.4837,29.4517,8.032,37.1585,34.7045,2.454,0.5
355,2007,Purdue,66.3438,66.1644,105.215,110.368,95.23100000000001,92.7698,17.5977,9,0,9.37,1.08,51.9357,48.0297,3.906,20.8041,24.3971,3.593,34.9392,32.8447,2.0945,37.8953,38.6065,-0.7112,0.7
356,2007,Arkansas,67.7123,65.8864,105.125,110.25299999999999,96.9826,93.3649,16.8885,12,0,10.1,1.28,51.6754,46.7148,4.9606,21.987,20.3443,-1.6427,34.9081,33.0958,1.8123,38.2199,30.8611,7.3588,0.6
357,2007,Tennessee,73.1628,71.0474,107.367,113.57600000000001,100.64399999999999,97.1313,16.4443,5,0,10.57,1.81,52.308,51.81,0.498,18.7955,24.0273,5.2318,34.5441,34.7718,-0.2277,37.9342,39.1151,-1.1809,0.7
358,2007,Nevada,67.4607,65.7055,114.435,117.804,99.0518,101.581,16.2229,7,0,1.98,1.53,54.7418,45.5045,9.2373,19.1355,16.4654,-2.6701,36.5854,30.6356,5.9498,32.5606,28.5215,4.0391,0.8
359,2007,Boston College,66.2981,63.8331,111.818,117.0,104.649,101.094,15.9057,7,0,10.36,-2.41,53.3182,49.0991,4.2191,20.3382,18.1444,-2.1938,37.9789,37.0981,0.8808,44.8667,24.4745,20.3922,0.5
360,2007,Gonzaga,69.3805,66.5965,112.28,116.012,99.4618,100.227,15.7845,10,1,4.15,4.94,54.1128,46.665,7.4478,18.6469,18.7306,0.0837,33.0377,30.0347,3.003,39.4206,36.4858,2.9348,0.7
361,2007,BYU,68.2933,67.1913,112.166,116.124,100.90700000000001,100.375,15.7494,8,0,4.24,-0.3,55.1697,48.9311,6.2386,19.271,18.7881,-0.4829,36.5007,29.1684,7.3323,34.7781,36.9321,-2.154,0.8
362,2007,UNLV,66.9781,64.7378,110.306,111.624,98.2518,95.9746,15.6493,7,1,5.61,2.29,50.8403,48.4171,2.4232,16.0929,22.2666,6.1737,34.6915,34.7454,-0.0539,33.38,34.8241,-1.4441,0.9
363,2007,Winthrop,66.4049,61.0453,111.244,113.314,94.5398,98.6066,14.7077,11,1,-2.71,15.06,54.3581,47.4587,6.8994,19.6047,20.6024,0.9977,35.3816,28.0603,7.3213,34.0989,32.5168,1.5821,1.0
364,2007,USC,67.3433,66.6094,104.456,109.896,94.9532,95.4932,14.4031,5,0,8.26,-3.8,52.7652,44.6716,8.0936,20.7781,20.6995,-0.0786,30.2464,33.5522,-3.3058,39.1654,30.5466,8.6188,0.5
365,2007,VCU,65.0829,64.6616,114.351,116.022,98.9272,101.65299999999999,14.3693,11,1,0.2,3.61,51.9026,50.9738,0.9288,16.4719,23.7734,7.3015,36.0269,32.939,3.0879,40.4363,37.3957,3.0406,0.8
366,2007,Virginia,70.5294,67.7343,109.014,112.895,101.83200000000001,98.6492,14.2454,4,0,8.27,-4.35,50.6933,47.2776,3.4157,18.9304,18.8846,-0.0458,37.2523,32.6105,4.6418,42.873000000000005,35.2022,7.6708,0.6
367,2007,Vanderbilt,68.3679,66.2076,109.55,114.98200000000001,103.14200000000001,101.303,13.6783,6,0,9.34,-2.74,53.1283,50.6091,2.5192,17.6525,21.7802,4.1277,29.6625,33.5324,-3.8699,32.3775,31.5148,0.8627,0.5
368,2007,Davidson,72.4673,71.316,110.507,112.10700000000001,94.8717,98.4988,13.6084,13,1,-1.7,-4.84,51.8145,49.4031,2.4114,19.3014,22.9635,3.6621,35.0105,27.6949,7.3156,32.5101,30.8736,1.6365,1.0
369,2007,Old Dominion,65.1477,65.4798,107.336,109.20299999999999,94.9137,95.9276,13.2754,12,0,0.84,0.64,49.535,47.0639,2.4711,18.5191,21.178,2.6589,35.2423,29.1775,6.0648,36.1597,35.6937,0.466,0.9
370,2007,Stanford,66.0464,65.2687,103.559,109.515,99.3117,97.1603,12.3543,11,0,9.5,0.17,49.7699,46.218999999999994,3.5509,21.7816,16.8138,-4.9678,37.8139,28.9238,8.8901,35.9609,35.7788,0.1821,0.4
371,2007,Texas Tech,66.5239,64.2774,106.45,111.978,102.632,100.346,11.6325,10,0,7.79,13.51,50.915,51.9017,-0.9867,17.1761,22.6671,5.4910000000000005,28.9555,35.6213,-6.6658,39.6663,30.0581,9.6082,0.6
