,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate
0,2010,Kansas,70.0725,66.6569,115.92299999999999,119.854,90.9538,87.3419,32.5121,1,1,9.53,1.13,55.1397,43.2073,11.9324,18.7521,20.0181,1.266,37.7297,31.2871,6.4426,41.2601,31.3725,9.8876
1,2010,Duke,67.7699,64.9637,114.554,119.296,91.1675,87.7467,31.5489,1,1,11.53,2.5,50.527,43.6281,6.8989,16.4169,21.2631,4.8462,40.3084,32.1342,8.1742,37.9005,34.0136,3.8869
2,2010,Syracuse,71.3527,68.6909,114.23899999999999,118.167,94.21700000000001,90.5783,27.5886,1,0,8.62,-2.96,57.5952,45.8837,11.7115,21.534000000000002,22.0179,0.4839,37.5993,34.5546,3.0447,36.8629,25.6279,11.235
3,2010,West Virginia,64.066,62.3139,111.76299999999999,117.329,97.5829,91.5966,25.7322,2,1,12.58,5.45,48.8813,46.861000000000004,2.0203,18.4379,20.7376,2.2997,41.8169,31.8774,9.9395,39.6347,39.1131,0.5216
4,2010,Wisconsin,60.1085,58.6587,111.35600000000001,115.399,92.7586,89.8348,25.564,4,0,8.69,1.01,51.3714,46.7844,4.587,14.9467,19.9624,5.0157,30.4695,26.3343,4.1352,32.4571,36.0656,-3.6085
5,2010,Ohio St,64.7007,64.023,113.734,117.429,94.2241,91.9581,25.4713,2,1,7.88,-2.92,56.1061,47.071999999999996,9.0341,17.6342,21.9705,4.3363,30.149,29.7788,0.3702,35.7858,26.3524,9.4334
6,2010,Kansas St,72.0852,69.501,109.484,115.425,95.5026,90.4885,24.9367,2,0,11.99,2.37,50.6115,46.8117,3.7998,20.2531,23.5839,3.3308,40.4176,33.4363,6.9813,50.2352,47.3684,2.8668
7,2010,Kentucky,70.2796,67.5908,111.70299999999999,114.384,92.007,89.4743,24.9097,1,1,7.06,-1.28,53.0534,43.1072,9.9462,20.267,19.7473,-0.5197,40.5185,31.2334,9.2851,43.5564,29.6889,13.8675
8,2010,BYU,71.4716,70.9239,115.54,117.315,91.6015,92.8309,24.4842,7,0,3.88,-0.03,54.8739,46.5978,8.2761,16.0655,22.0702,6.0047,30.8096,27.2016,3.608,38.9428,36.3407,2.6021
9,2010,Georgetown,66.5004,65.0947,110.137,116.551,97.8964,92.2687,24.2828,3,0,11.55,3.35,55.7025,47.4325,8.27,21.0067,19.5534,-1.4533,32.5547,32.1215,0.4332,37.0248,33.4569,3.5679
10,2010,Baylor,67.5047,64.0252,112.779,118.384,98.1428,94.9837,23.4007,3,0,10.59,-2.79,54.3842,44.4364,9.9478,20.2193,17.7288,-2.4905,38.1608,32.5411,5.6197,36.0872,34.1558,1.9314
11,2010,Villanova,72.4906,71.172,113.54,118.572,100.34200000000001,95.5965,22.9755,2,0,10.03,-0.91,52.2959,47.3854,4.9105,18.7335,21.2729,2.5394,37.5972,31.1881,6.4091,43.9286,49.0566,-5.127999999999999
12,2010,Maryland,70.1536,68.1243,111.617,117.59899999999999,96.10799999999999,94.8962,22.7026,4,0,8.87,-4.35,51.8379,44.9323,6.9056,16.3107,21.4407,5.13,35.3474,36.5407,-1.1933,33.8872,29.6036,4.2836
13,2010,Purdue,66.6055,65.4793,106.70700000000001,110.762,91.6428,88.1665,22.5959,4,0,8.81,-1.26,49.1053,44.8108,4.2945,16.3009,23.664,7.3631,29.594,31.4418,-1.8478,38.5992,36.7568,1.8424
14,2010,California,68.5318,67.12100000000001,114.155,119.96799999999999,99.4574,97.7354,22.2322,8,0,9.03,8.46,53.2544,48.3685,4.8859,17.628,18.8841,1.2561,34.676,30.7377,3.9383,35.355,33.2831,2.0719
15,2010,Utah St,62.6968,59.4224,117.04299999999999,116.361,95.6534,95.0722,21.2893,12,0,1.81,0.16,55.0748,46.0606,9.0142,16.2877,17.879,1.5913,33.4623,27.1637,6.2986,29.594,29.697,-0.10300000000000001
16,2010,Temple,62.1747,59.9751,103.88600000000001,107.306,89.1959,86.2797,21.0266,5,1,6.07,5.68,49.0731,42.9626,6.1105,17.0217,18.2571,1.2354,32.8715,27.8589,5.0126,27.4459,26.9373,0.5086
17,2010,Texas,74.2328,71.1683,108.63600000000001,113.444,93.5525,92.8117,20.6323,8,0,9.01,-1.32,51.089,44.8828,6.2062,18.2028,20.2472,2.0444,38.4377,30.6427,7.795,40.6858,35.2463,5.4395
18,2010,Marquette,64.5078,61.8892,111.318,114.59899999999999,98.3209,94.1043,20.4947,6,0,9.05,-6.52,52.8042,49.6741,3.1301,15.9751,22.0779,6.1028,30.7026,32.6764,-1.9738,34.9206,29.4405,5.4801
19,2010,Michigan St,66.706,65.5206,108.383,112.26799999999999,95.439,91.9702,20.2975,5,0,9.03,-0.94,51.6199,46.6471,4.9728,21.2893,18.7199,-2.5694,39.7244,28.083000000000002,11.6414,36.9439,31.3754,5.5685
20,2010,Texas A&M,66.4978,64.0152,107.13,112.09299999999999,97.1712,91.9447,20.1487,5,0,11.51,0.15,49.5789,46.7428,2.8361,18.4438,20.5789,2.1351,33.9582,29.8662,4.092,48.3998,35.3563,13.0435
21,2010,Butler,64.3953,63.243,108.72200000000001,110.745,92.7457,90.7154,20.0295,5,1,6.85,11.11,51.0204,46.5909,4.4295,18.7831,21.8931,3.11,30.7692,27.814,2.9552,46.8865,34.5558,12.3307
22,2010,Xavier,70.633,68.8639,110.624,114.76899999999999,95.6034,94.9437,19.8256,6,0,8.04,7.27,52.1614,45.6209,6.5405,17.7893,17.9077,0.1184,33.6956,29.4436,4.252,41.9308,32.8545,9.0763
23,2010,Missouri,71.6595,68.6097,107.124,110.105,91.6689,90.4261,19.6787,10,0,8.17,-6.1,50.1426,45.8995,4.2431,17.6468,27.0638,9.417,33.9623,37.6645,-3.7022,33.9354,38.9418,-5.0064
24,2010,Clemson,70.0415,67.2015,104.512,109.94,91.6833,90.3071,19.633,7,0,8.76,-2.85,51.065,46.3801,4.6849,21.4636,24.6765,3.2129,36.7303,33.6412,3.0891,34.8243,35.4072,-0.5829
